Name,Label,Canton_name
Cugnasco-Gerra,11,Chur
Cugy (FR),20,Lausanne
Cugy (VD),20,Lausanne
Cunter,11,Chur
Cureglia,25,Lugano
Curio,25,Lugano
Curtilles,20,Lausanne
Céligny,8,Genève
Dachsen,19,Schaffhausen
Dagmersellen,5,Bern
Daillens,20,Lausanne
Dallenwil,22,Wädenswil
Dalpe,25,Lugano
Damphreux,14,Porrentruy
Dardagny,8,Genève
Davos,11,Chur
Degersheim,19,Schaffhausen
Deisswil bei Münchenbuchsee (Urne commune),5,Bern
Deitingen,6,Solothurn
Delley-Portalban,17,Fribourg
Delémont,6,Solothurn
Denens,20,Lausanne
Denges,20,Lausanne
Densbüren,21,Aarau
Derendingen,6,Solothurn
Develier,6,Solothurn
Diegten,6,Solothurn
Dielsdorf,9,Winterthur
Diemerswil,5,Bern
Diemtigen,17,Fribourg
Diepflingen,2,Reinach (BL)
Diepoldsau,15,St. Gallen
Dierikon,3,Emmen
Diessbach bei Büren,5,Bern
Diessenhofen,18,Beringen
Dietikon,9,Winterthur
Dietlikon,9,Winterthur
Dietwil,4,Zürich
Dinhard,9,Winterthur
Dintikon,21,Aarau
Disentis/Mustér,12,Glarus Süd
Dittingen,6,Solothurn
Dizy,20,Lausanne
Domat/Ems,11,Chur
Domdidier,17,Fribourg
Domleschg,11,Chur
Dompierre (FR),17,Fribourg
Dompierre (VD),20,Lausanne
Donat,11,Chur
Donneloye,20,Lausanne
Doppleschwand,13,Luzern
Dorf,9,Winterthur
Dornach,6,Solothurn
Dorénaz,7,Brig-Glis
Dottikon,21,Aarau
Dotzigen,5,Bern
Dozwil,15,St. Gallen
Drei Höfe,5,Bern
Duggingen,6,Solothurn
Duillier,20,Lausanne
Dulliken,21,Aarau
Dully,20,Lausanne
Dägerlen,9,Winterthur
Dällikon,9,Winterthur
Däniken,21,Aarau
Dänikon,9,Winterthur
Därligen,5,Bern
Därstetten,7,Brig-Glis
Dättlikon,9,Winterthur
Démoret,20,Lausanne
Dörflingen,19,Schaffhausen
Döttingen,21,Aarau
Dübendorf,22,Wädenswil
Düdingen,17,Fribourg
Dürnten,22,Wädenswil
Dürrenroth,5,Bern
Dürrenäsch,21,Aarau
Ebersecken,5,Bern
Ebikon,13,Luzern
Ebnat-Kappel,9,Winterthur
Echallens,20,Lausanne
Echandens,20,Lausanne
Echarlens,17,Fribourg
Echichens,20,Lausanne
Eclépens,20,Lausanne
Ecublens (FR),17,Fribourg
Ecublens (VD),20,Lausanne
Ederswiler,2,Reinach (BL)
Effingen,21,Aarau
Egerkingen,6,Solothurn
Egg,9,Winterthur
Eggenwil,21,Aarau
Eggerberg,7,Brig-Glis
Eggersriet,0,Rorschacherberg
Eggiwil,3,Emmen
Eglisau,9,Winterthur
Egliswil,21,Aarau
Egnach,19,Schaffhausen
Egolzwil,5,Bern
Ehrendingen,21,Aarau
Eich,3,Emmen
Eichberg,15,St. Gallen
Eiken,21,Aarau
Einsiedeln,22,Wädenswil
Eischoll,7,Brig-Glis
Eisten,7,Brig-Glis
Elfingen,21,Aarau
Elgg,19,Schaffhausen
Ellikon an der Thur,19,Schaffhausen
Elsau,9,Winterthur
Embd,7,Brig-Glis
Embrach,9,Winterthur
Emmen,3,Emmen
Emmetten,22,Wädenswil
Endingen,21,Aarau
Engelberg,11,Chur
Enges,5,Bern
Ennetbaden,21,Aarau
Ennetbürgen,5,Bern
Ennetmoos,22,Wädenswil
Entlebuch,13,Luzern
Epalinges,20,Lausanne
Ependes (FR),17,Fribourg
Ependes (VD),20,Lausanne
Eppenberg-Wöschnau,21,Aarau
Epsach,5,Bern
Eptingen,6,Solothurn
Ergisch,7,Brig-Glis
Eriswil,13,Luzern
Eriz,5,Bern
Erlach,5,Bern
Erlen,19,Schaffhausen
Erlenbach (ZH),9,Winterthur
Erlenbach im Simmental,5,Bern
Erlinsbach (AG),21,Aarau
Erlinsbach (SO),21,Aarau
Ermatingen,19,Schaffhausen
Ermensee,4,Zürich
Ernen,7,Brig-Glis
Erschwil,6,Solothurn
Ersigen (Urne commune),5,Bern
Erstfeld,22,Wädenswil
Eschenbach (LU),3,Emmen
Eschenbach (SG),9,Winterthur
Eschenz,9,Winterthur
Eschert,6,Solothurn
Eschlikon,9,Winterthur
Escholzmatt-Marbach,5,Bern
Essert-Pittet,20,Lausanne
Essertes,17,Fribourg
Essertines-sur-Rolle,20,Lausanne
Essertines-sur-Yverdon,20,Lausanne
Estavayer-le-Lac,17,Fribourg
Etagnières,20,Lausanne
Etoy,20,Lausanne
Ettingen,6,Solothurn
Ettiswil,3,Emmen
Etziken,5,Bern
Evilard,5,Bern
Evionnaz,5,Bern
Evolène,5,Bern
Eysins,20,Lausanne
Fahrni,5,Bern
Fahrwangen,21,Aarau
Fahy,14,Porrentruy
Faido,25,Lugano
Falera,11,Chur
Faoug,17,Fribourg
Farnern,6,Solothurn
Farvagny,17,Fribourg
Fehraltorf,9,Winterthur
Fehren,6,Solothurn
Felben-Wellhausen,19,Schaffhausen
Feldbrunnen-St. Niklaus,6,Solothurn
Felsberg,11,Chur
Ferden,7,Brig-Glis
Ferenbalm,17,Fribourg
Ferlens (VD),17,Fribourg
Ferpicloz,17,Fribourg
Ferrera,11,Chur
Ferreyres,20,Lausanne
Feuerthalen,19,Schaffhausen
Feusisberg,9,Winterthur
Fey,20,Lausanne
Fideris,11,Chur
Fiesch,7,Brig-Glis
Fieschertal,7,Brig-Glis
Fiez,20,Lausanne
Filisur,11,Chur
Finhaut,5,Bern
Finsterhennen,17,Fribourg
Fischbach,5,Bern
Fischbach-Göslikon,9,Winterthur
Fischenthal,22,Wädenswil
Fischingen,9,Winterthur
Fisibach,21,Aarau
Fislisbach,21,Aarau
Flaach,9,Winterthur
Flawil,19,Schaffhausen
Flerden,11,Chur
Flims,11,Chur
Flumenthal,6,Solothurn
Flums,11,Chur
Flurlingen,19,Schaffhausen
Fläsch,11,Chur
Flüelen,22,Wädenswil
Flühli,5,Bern
Fontaines-sur-Grandson,20,Lausanne
Fontenais,14,Porrentruy
Forel (Lavaux),17,Fribourg
Forel-sur-Lucens,20,Lausanne
Forst-Längenbühl,5,Bern
Founex,8,Genève
Frasco,25,Lugano
Fraubrunnen,6,Solothurn
Frauenfeld,9,Winterthur
Frauenkappelen,5,Bern
Freienbach,22,Wädenswil
Freienstein-Teufen,9,Winterthur
Freienwil,21,Aarau
Freimettigen,5,Bern
Frenkendorf,2,Reinach (BL)
Fresens,23,Neuchâtel
Fribourg,17,Fribourg
Frick,21,Aarau
Froideville,20,Lausanne
Frutigen,7,Brig-Glis
Fräschels,17,Fribourg
Fulenbach,6,Solothurn
Full-Reuenthal,21,Aarau
Fully,7,Brig-Glis
Furna,11,Chur
Fällanden,22,Wädenswil
Féchy,20,Lausanne
Fétigny,17,Fribourg
Füllinsdorf,2,Reinach (BL)
Fürstenau,11,Chur
Gachnang,9,Winterthur
Gais,15,St. Gallen
Gaiserwald,15,St. Gallen
Galgenen,22,Wädenswil
Galmiz,17,Fribourg
Gals,5,Bern
Gambarogno,25,Lugano
Gampel-Bratsch,7,Brig-Glis
Gampelen,5,Bern
Gams,15,St. Gallen
Gansingen,21,Aarau
Gebenstorf,21,Aarau
Gelterfingen,5,Bern
Gelterkinden,2,Reinach (BL)
Geltwil,4,Zürich
Gempen,2,Reinach (BL)
Gempenach,17,Fribourg
Genolier,20,Lausanne
Genthod,8,Genève
Genève,8,Genève
Gerlafingen,6,Solothurn
Geroldswil,9,Winterthur
Gersau,4,Zürich
Gerzensee,5,Bern
Gettnau,3,Emmen
Geuensee,3,Emmen
Giebenach,2,Reinach (BL)
Giez,20,Lausanne
Giffers,17,Fribourg
Gilly,20,Lausanne
Gimel,20,Lausanne
Gingins,20,Lausanne
Giornico,25,Lugano
Gipf-Oberfrick,2,Reinach (BL)
Gisikon,4,Zürich
Giswil,21,Aarau
Giubiasco,25,Lugano
Givisiez,17,Fribourg
Givrins,20,Lausanne
Gland,20,Lausanne
Glarus,22,Wädenswil
Glarus Nord,15,St. Gallen
Glarus Süd,12,Glarus Süd
Glattfelden,9,Winterthur
Gletterens,17,Fribourg
Gnosca,25,Lugano
Golaten,17,Fribourg
Goldach,15,St. Gallen
Gollion,20,Lausanne
Gommiswald,9,Winterthur
Gondiswil,5,Bern
Gonten,15,St. Gallen
Gontenschwil,3,Emmen
Gordola,25,Lugano
Gorduno,25,Lugano
Gorgier,23,Neuchâtel
Gossau (SG),15,St. Gallen
Gossau (ZH),22,Wädenswil
Gottlieben,19,Schaffhausen
Goumoëns,20,Lausanne
Graben,21,Aarau
Grabs,15,St. Gallen
Grafschaft,7,Brig-Glis
Grancia,25,Lugano
Grancy,20,Lausanne
Grandcour,17,Fribourg
Grandevent,20,Lausanne
Grandfontaine,14,Porrentruy
Grandson,20,Lausanne
Grandval,6,Solothurn
Grandvillard,17,Fribourg
Granges (Veveyse),17,Fribourg
Granges-Paccot,17,Fribourg
Grangettes,17,Fribourg
Gravesano,25,Lugano
Greifensee,9,Winterthur
Grellingen,6,Solothurn
Grenchen,5,Bern
Greng,17,Fribourg
Grengiols,7,Brig-Glis
Grens,20,Lausanne
Greppen,5,Bern
Gresso,25,Lugano
Gretzenbach,21,Aarau
Grimisuat,5,Bern
Grindel,6,Solothurn
Grindelwald,7,Brig-Glis
Grolley,17,Fribourg
Grono,25,Lugano
Grossaffoltern,5,Bern
Grossdietwil,5,Bern
Grosshöchstetten,5,Bern
Grosswangen,3,Emmen
Grub (AR),0,Rorschacherberg
Gruyères,17,Fribourg
Gryon,7,Brig-Glis
Grächen,7,Brig-Glis
Gränichen,21,Aarau
Grône,7,Brig-Glis
Grüningen,9,Winterthur
Grüsch,11,Chur
Gsteig,17,Fribourg
Gsteigwiler,5,Bern
Gudo,25,Lugano
Guggisberg,5,Bern
Gunzgen,6,Solothurn
Gurbrü,17,Fribourg
Gurmels,17,Fribourg
Gurtnellen,22,Wädenswil
Gurzelen,5,Bern
Guttannen,7,Brig-Glis
Guttet-Feschel,7,Brig-Glis
Gy,8,Genève
Gächlingen,18,Beringen
Gänsbrunnen,6,Solothurn
Göschenen,7,Brig-Glis
Gündlischwand,7,Brig-Glis
Günsberg,6,Solothurn
Güttingen,19,Schaffhausen
Habkern,5,Bern
Habsburg,21,Aarau
Hagenbuch,19,Schaffhausen
Hagneck,5,Bern
Haldenstein,11,Chur
Hallau,18,Beringen
Hallwil,21,Aarau
Halten,6,Solothurn
Hasle (LU),5,Bern
Hasle bei Burgdorf,5,Bern
Hasliberg,7,Brig-Glis
Hauenstein-Ifenthal,6,Solothurn
Hauptwil-Gottshaus,19,Schaffhausen
Hausen (AG),21,Aarau
Hausen am Albis,9,Winterthur
Haut-Intyamon,17,Fribourg
Haut-Vully,17,Fribourg
Haute-Ajoie,14,Porrentruy
Haute-Sorne,5,Bern
Hauterive (FR),17,Fribourg
Hauterive (NE),23,Neuchâtel
Hauteville,17,Fribourg
Hedingen,9,Winterthur
Hefenhofen,15,St. Gallen
Heiden,0,Rorschacherberg
Heiligenschwendi,5,Bern
Heimberg,5,Bern
Heimenhausen,5,Bern
Heimiswil,5,Bern
Heitenried,17,Fribourg
Hellikon,2,Reinach (BL)
Hellsau (Urne commune),6,Solothurn
Hemberg,19,Schaffhausen
Hemishofen,9,Winterthur
Hemmiken,6,Solothurn
Hendschiken,21,Aarau
Henggart,9,Winterthur
Henniez,20,Lausanne
Herbetswil,6,Solothurn
Herbligen,5,Bern
Herdern,18,Beringen
Hergiswil (NW),13,Luzern
Hergiswil bei Willisau,3,Emmen
Herisau,19,Schaffhausen
Hermance,8,Genève
Hermenches,20,Lausanne
Hermiswil,6,Solothurn
Hermrigen,5,Bern
Herrliberg,9,Winterthur
Hersberg,2,Reinach (BL)
Herznach,21,Aarau
Herzogenbuchsee,5,Bern
Hettlingen,9,Winterthur
Hildisrieden,3,Emmen
Hilterfingen,5,Bern
Himmelried,2,Reinach (BL)
Hindelbank,5,Bern
Hinterrhein,11,Chur
Hinwil,22,Wädenswil
Hirschthal,21,Aarau
Hirzel,22,Wädenswil
Hittnau,22,Wädenswil
Hitzkirch,4,Zürich
Hochdorf,3,Emmen
Hochfelden,4,Zürich
Hochwald,2,Reinach (BL)
Hofstetten (ZH),9,Winterthur
Hofstetten bei Brienz,10,Schwanden bei Brienz
Hofstetten-Flüh,6,Solothurn
Hohenrain,3,Emmen
Hohentannen,19,Schaffhausen
Holderbank (AG),21,Aarau
Holderbank (SO),6,Solothurn
Holziken,21,Aarau
Homberg,5,Bern
Hombrechtikon,22,Wädenswil
Homburg,19,Schaffhausen
Honau,3,Emmen
Horgen,9,Winterthur
Horn,15,St. Gallen
Hornussen,2,Reinach (BL)
Horrenbach-Buchen,5,Bern
Horriwil,6,Solothurn
Horw,13,Luzern
Hospental,25,Lugano
Hubersdorf,6,Solothurn
Humlikon,9,Winterthur
Hundwil,19,Schaffhausen
Hunzenschwil,21,Aarau
Huttwil,5,Bern
Häfelfingen,2,Reinach (BL)
Hägendorf,6,Solothurn
Häggenschwil,19,Schaffhausen
Hägglingen,21,Aarau
Härkingen,6,Solothurn
Häutligen,5,Bern
Hérémence,5,Bern
Höchstetten (Urne commune),6,Solothurn
Hölstein,2,Reinach (BL)
Höri,9,Winterthur
Hünenberg,3,Emmen
Hüniken,5,Bern
Hüntwangen,19,Schaffhausen
Hütten,9,Winterthur
Hüttikon,9,Winterthur
Hüttlingen,19,Schaffhausen
Hüttwilen,18,Beringen
Icogne,5,Bern
Iffwil,6,Solothurn
Ilanz/Glion,11,Chur
Illgau,22,Wädenswil
Illnau-Effretikon,9,Winterthur
Inden,7,Brig-Glis
Ingenbohl,4,Zürich
Inkwil,6,Solothurn
Innerthal,22,Wädenswil
Innertkirchen,7,Brig-Glis
Ins,5,Bern
Interlaken,5,Bern
Inwil,4,Zürich
Ipsach,5,Bern
Iragna,25,Lugano
Iseltwald,10,Schwanden bei Brienz
Isenthal,11,Chur
Islisberg,9,Winterthur
Isone,25,Lugano
Isorno,25,Lugano
Isérables,7,Brig-Glis
Itingen,2,Reinach (BL)
Ittigen,5,Bern
Jaberg (Urne commune),5,Bern
Jaun,17,Fribourg
Jegenstorf,5,Bern
Jenaz,11,Chur
Jenins,11,Chur
Jens,17,Fribourg
Jeuss,17,Fribourg
Jonen,9,Winterthur
Jongny,17,Fribourg
Jonschwil,19,Schaffhausen
Jorat-Menthue,20,Lausanne
Jouxtens-Mézery,20,Lausanne
Juriens,20,Lausanne
Jussy,8,Genève
Kaiseraugst,2,Reinach (BL)
Kaiserstuhl,9,Winterthur
Kaisten,2,Reinach (BL)
Kallern,21,Aarau
Kallnach,17,Fribourg
Kaltbrunn,9,Winterthur
Kammersrohr,6,Solothurn
Kandergrund,7,Brig-Glis
Kandersteg,7,Brig-Glis
Kappel (SO),6,Solothurn
Kappel am Albis,9,Winterthur
Kappelen,17,Fribourg
Kaufdorf,5,Bern
Kehrsatz,5,Bern
Kemmental,15,St. Gallen
Kernenried,5,Bern
Kerns,13,Luzern
Kerzers,17,Fribourg
Kesswil,15,St. Gallen
Kestenholz,6,Solothurn
Kienberg,21,Aarau
Kiesen,5,Bern
Kilchberg (BL),2,Reinach (BL)
Kilchberg (ZH),4,Zürich
Killwangen,9,Winterthur
Kippel,7,Brig-Glis
Kirchberg (BE),5,Bern
Kirchberg (SG),9,Winterthur
Kirchdorf (BE) (Urne commune),5,Bern
Kirchenthurnen,5,Bern
Kirchleerau,21,Aarau
Kirchlindach,5,Bern
Kleinandelfingen,9,Winterthur
Kleinbösingen,17,Fribourg
Kleinlützel,6,Solothurn
Klingnau,21,Aarau
Klosters-Serneus,11,Chur
Kloten,9,Winterthur
Knonau,3,Emmen
Knutwil,21,Aarau
Koblenz,21,Aarau
Konolfingen,5,Bern
Koppigen,5,Bern
Kradolf-Schönenberg,19,Schaffhausen
Krattigen,5,Bern
Krauchthal,5,Bern
Kreuzlingen,19,Schaffhausen
Kriechenwil,17,Fribourg
Kriegstetten,5,Bern
Kriens,13,Luzern
Kyburg,9,Winterthur
Känerkinden,6,Solothurn
Kölliken,21,Aarau
Köniz,5,Bern
Küblis,11,Chur
Künten,21,Aarau
Küsnacht (ZH),4,Zürich
Küssnacht (SZ),4,Zürich
Küttigen,21,Aarau
L'Abbaye,20,Lausanne
L'Abergement,20,Lausanne
L'Isle,20,Lausanne
La Baroche,6,Solothurn
La Brillaz,17,Fribourg
La Brévine,20,Lausanne
La Chaux (Cossonay),20,Lausanne
La Chaux-de-Fonds,5,Bern
La Chaux-des-Breuleux,14,Porrentruy
La Chaux-du-Milieu,20,Lausanne
La Côte-aux-Fées,20,Lausanne
La Ferrière,14,Porrentruy
La Folliaz,17,Fribourg
La Neuveville,5,Bern
La Praz,20,Lausanne
La Punt-Chamues-ch,11,Chur
La Rippe,20,Lausanne
La Roche,17,Fribourg
La Sagne,5,Bern
La Sarraz,20,Lausanne
La Sonnaz,17,Fribourg
La Tour-de-Peilz,17,Fribourg
La Tène,17,Fribourg
La Verrerie,17,Fribourg
Laax,11,Chur
Lachen,22,Wädenswil
Laconnex,8,Genève
Lajoux (JU),5,Bern
Lalden,7,Brig-Glis
Lamone,25,Lugano
Lampenberg,2,Reinach (BL)
Lancy,8,Genève
Landiswil,5,Bern
Landquart,11,Chur
Langenbruck,6,Solothurn
Langendorf,6,Solothurn
Langenthal,21,Aarau
Langnau am Albis,9,Winterthur
Langnau im Emmental,5,Bern
Langrickenbach,15,St. Gallen
Lantsch/Lenz,11,Chur
Lauenen,5,Bern
Lauerz,4,Zürich
Laufen,6,Solothurn
Laufen-Uhwiesen,19,Schaffhausen
Laufenburg,21,Aarau
Laupen,17,Fribourg
Laupersdorf,6,Solothurn
Lauperswil,5,Bern
Lausanne,20,Lausanne
Lausen,2,Reinach (BL)
Lauterbrunnen,7,Brig-Glis
Lauwil,6,Solothurn
Lavertezzo,25,Lugano
Lavey-Morcles,7,Brig-Glis
Lavigny,20,Lausanne
Lavizzara,25,Lugano
Lax,7,Brig-Glis
Le Bémont (JU),14,Porrentruy
Le Cerneux-Péquignot,5,Bern
Le Chenit,20,Lausanne
Le Châtelard,17,Fribourg
Le Flon,17,Fribourg
Le Glèbe,17,Fribourg
Le Grand-Saconnex,8,Genève
Le Landeron,23,Neuchâtel
Le Lieu,20,Lausanne
Le Locle,5,Bern
Le Mont-sur-Lausanne,20,Lausanne
Le Mouret,17,Fribourg
Le Noirmont,14,Porrentruy
Le Pâquier (FR),17,Fribourg
Le Vaud,20,Lausanne
Leggia,25,Lugano
Leibstadt,21,Aarau
Leimbach (AG),21,Aarau
Leissigen,5,Bern
Lengnau (AG),21,Aarau
Lengnau (BE),5,Bern
Lengwil,19,Schaffhausen
Lenk,5,Bern
Lens,5,Bern
Lenzburg,21,Aarau
Les Agettes,5,Bern
Les Bois,5,Bern
Les Brenets,5,Bern
Les Breuleux,5,Bern
Les Clées,20,Lausanne
Les Enfers,14,Porrentruy
Les Genevez (JU),5,Bern
Les Montets,20,Lausanne
Les Planchettes,5,Bern
Les Ponts-de-Martel,5,Bern
Les Verrières,20,Lausanne
Leuggern,21,Aarau
Leuk,7,Brig-Glis
Leukerbad,7,Brig-Glis
Leutwil,21,Aarau
Leuzigen,5,Bern
Leysin,7,Brig-Glis
Leytron,5,Bern
Lichtensteig,19,Schaffhausen
Liddes,7,Brig-Glis
Liedertswil,6,Solothurn
Liesberg,6,Solothurn
Liestal,2,Reinach (BL)
Ligerz,5,Bern
Lignerolle,20,Lausanne
Lignières,5,Bern
Lindau,22,Wädenswil
Linden,5,Bern
Linescio,11,Chur
Locarno,25,Lugano
Lodrino,25,Lugano
Lohn (GR),11,Chur
Lohn (SH),19,Schaffhausen
Lohn-Ammannsegg,6,Solothurn
Lohnstorf,5,Bern
Lommis,9,Winterthur
Lommiswil,6,Solothurn
Lonay,20,Lausanne
Longirod,20,Lausanne
Losone,25,Lugano
Lostallo,25,Lugano
Lostorf,21,Aarau
Lotzwil,21,Aarau
Lovatens,17,Fribourg
Loveresse,5,Bern
Lucens,20,Lausanne
Lufingen,9,Winterthur
Lugano,25,Lugano
Lugnez,14,Porrentruy
Luins,20,Lausanne
Lully (FR),20,Lausanne
Lully (VD),20,Lausanne
Lumino,25,Lugano
Lumnezia,25,Lugano
Lungern,13,Luzern
Lupfig,21,Aarau
Lupsingen,2,Reinach (BL)
Lurtigen,17,Fribourg
Lussery-Villars,20,Lausanne
Lussy-sur-Morges,20,Lausanne
Luterbach,6,Solothurn
Luthern,3,Emmen
Lutry,20,Lausanne
Lutzenberg,0,Rorschacherberg
Luzein,11,Chur
Luzern,13,Luzern
Lyss,17,Fribourg
Lyssach,5,Bern
Läufelfingen,2,Reinach (BL)
Léchelles,5,Bern
Löhningen,18,Beringen
Lüscherz,17,Fribourg
Lüsslingen-Nennigkofen,5,Bern
Lüterkofen-Ichertswil,6,Solothurn
Lüterswil-Gächliwil,5,Bern
Lütisburg,19,Schaffhausen
Lütschental,7,Brig-Glis
Lützelflüh,5,Bern
Madiswil,21,Aarau
Madulain,11,Chur
Magden,2,Reinach (BL)
Maggia,25,Lugano
Magliaso,25,Lugano
Maienfeld,11,Chur
Maisprach,2,Reinach (BL)
Maladers,11,Chur
Malans,11,Chur
Malters,21,Aarau
Mammern,19,Schaffhausen
Mandach,21,Aarau
Manno,25,Lugano
Maracon,17,Fribourg
Marbach (SG),15,St. Gallen
Marchissy,20,Lausanne
Marly,17,Fribourg
Marmorera,11,Chur
Maroggia,25,Lugano
Marsens,17,Fribourg
Marthalen,9,Winterthur
Martigny,7,Brig-Glis
Martigny-Combe,5,Bern
Maschwanden,3,Emmen
Masein,11,Chur
Massagno,25,Lugano
Massongex,7,Brig-Glis
Massonnens,17,Fribourg
Mathod,20,Lausanne
Mathon,11,Chur
Matran,17,Fribourg
Matten bei Interlaken,5,Bern
Mattstetten,5,Bern
Matzendorf,6,Solothurn
Matzingen,9,Winterthur
Mauborget,20,Lausanne
Mauensee,3,Emmen
Maur,4,Zürich
Mauraz,20,Lausanne
Medel (Lucmagn),12,Glarus Süd
Meggen,5,Bern
Meienried (Urne commune),5,Bern
Meierskappel,4,Zürich
Meikirch,5,Bern
Meilen,9,Winterthur
Meinier,8,Genève
Meinisberg,5,Bern
Meiringen,13,Luzern
Meisterschwanden,21,Aarau
Melano,25,Lugano
Melchnau,5,Bern
Melide,25,Lugano
Mellikon,21,Aarau
Mellingen,21,Aarau
Mels,11,Chur
Meltingen,6,Solothurn
Mendrisio,25,Lugano
Menziken,21,Aarau
Menzingen,22,Wädenswil
Menznau,21,Aarau
Merenschwand,3,Emmen
Mergoscia,25,Lugano
Merishausen,19,Schaffhausen
Mervelier,6,Solothurn
Merzligen,5,Bern
Mesocco,11,Chur
Messen,5,Bern
Mettauertal,21,Aarau
Mettembert,6,Solothurn
Mettmenstetten,9,Winterthur
Metzerlen-Mariastein,6,Solothurn
Mex (VD),20,Lausanne
Meyriez,17,Fribourg
Meyrin,8,Genève
Mezzovico-Vira,25,Lugano
Mies,8,Genève
Miglieglia,25,Lugano
Milvignes,23,Neuchâtel
Minusio,25,Lugano
Mirchel,5,Bern
Misery-Courtion,17,Fribourg
Missy,17,Fribourg
Miège,7,Brig-Glis
Moiry,20,Lausanne
Moleno,25,Lugano
Mollens (VD),20,Lausanne
Mollens (VS),7,Brig-Glis
Molondin,20,Lausanne
Mont-Noble,5,Bern
Mont-Tramelan,14,Porrentruy
Mont-la-Ville,20,Lausanne
Mont-sur-Rolle,20,Lausanne
Montagny (FR),17,Fribourg
Montagny-près-Yverdon,20,Lausanne
Montalchez,23,Neuchâtel
Montana,5,Bern
Montanaire,20,Lausanne
Montcherand,20,Lausanne
Monte Carasso,25,Lugano
Monteceneri,25,Lugano
Monteggio,25,Lugano
Montet (Glâne),17,Fribourg
Montfaucon,14,Porrentruy
Montherod,20,Lausanne
Monthey,7,Brig-Glis
Montilliez,20,Lausanne
Montpreveyres,20,Lausanne
Montreux,17,Fribourg
Montricher,20,Lausanne
Moosleerau,21,Aarau
Moosseedorf,5,Bern
Morbio Inferiore,25,Lugano
Morcote,25,Lugano
Morens (FR),17,Fribourg
Morges,20,Lausanne
Morlon,17,Fribourg
Morrens (VD),20,Lausanne
Morschach,22,Wädenswil
Mosnang,9,Winterthur
Mosogno,25,Lugano
Moudon,20,Lausanne
Moutier,5,Bern
Movelier,2,Reinach (BL)
Muhen,21,Aarau
Mulegns,11,Chur
Mumpf,2,Reinach (BL)
Mundaun,11,Chur
Muntelier,17,Fribourg
Muolen,19,Schaffhausen
Muotathal,13,Luzern
Muralto,25,Lugano
Murgenthal,5,Bern
Muri (AG),21,Aarau
Muri bei Bern,5,Bern
Muriaux,5,Bern
Murist,20,Lausanne
Murten,17,Fribourg
Mutrux,20,Lausanne
Mutten,11,Chur
Muttenz,2,Reinach (BL)
Muzzano,25,Lugano
Mägenwil,21,Aarau
Männedorf,22,Wädenswil
Märstetten,19,Schaffhausen
Ménières,20,Lausanne
Mézières (FR),17,Fribourg
Mézières (VD),17,Fribourg
Möhlin,2,Reinach (BL)
Mönchaltorf,22,Wädenswil
Mönthal,21,Aarau
Mörel-Filet,7,Brig-Glis
Mörigen,5,Bern
Möriken-Wildegg,21,Aarau
Mörschwil,15,St. Gallen
Mötschwil (Urne commune),5,Bern
Mühlau,4,Zürich
Mühleberg,17,Fribourg
Mühledorf (BE),5,Bern
Mühlethurnen,5,Bern
Müllheim,19,Schaffhausen
Mülligen,21,Aarau
Mümliswil-Ramiswil,6,Solothurn
Münchenbuchsee,5,Bern
Münchenstein,2,Reinach (BL)
Münchenwiler (Urne commune),17,Fribourg
Münchwilen (AG),2,Reinach (BL)
Münchwilen (TG),9,Winterthur
Münsingen,5,Bern
Münster-Geschinen,7,Brig-Glis
Münsterlingen,19,Schaffhausen
Müntschemier,5,Bern
Naters,7,Brig-Glis
Nebikon,5,Bern
Neckertal,15,St. Gallen
Neerach,9,Winterthur
Neftenbach,9,Winterthur
Neggio,25,Lugano
Nendaz,7,Brig-Glis
Nenzlingen,6,Solothurn
Nesslau,19,Schaffhausen
Neuchâtel,23,Neuchâtel
Neuendorf,6,Solothurn
Neuenegg,17,Fribourg
Neuenhof,21,Aarau
Neuenkirch,3,Emmen
Neuhausen am Rheinfall,19,Schaffhausen
Neuheim,22,Wädenswil
Neunforn,19,Schaffhausen
Neunkirch,18,Beringen
Neyruz (FR),17,Fribourg
Nidau,5,Bern
Niederbipp,6,Solothurn
Niederbuchsiten,5,Bern
Niederbüren,19,Schaffhausen
Niederdorf,2,Reinach (BL)
Niedergesteln,7,Brig-Glis
Niederglatt,9,Winterthur
Niedergösgen,21,Aarau
Niederhasli,9,Winterthur
Niederhelfenschwil,19,Schaffhausen
Niederhünigen,5,Bern
Niederlenz,21,Aarau
Niedermuhlern (Urne commune),5,Bern
Niederried bei Interlaken,5,Bern
Niederrohrdorf,21,Aarau
Niederwald,7,Brig-Glis
Niederweningen,9,Winterthur
Niederwil (AG),21,Aarau
Niederönz,5,Bern
Niederösch (Urne commune),5,Bern
Nods,5,Bern
Noflen (Urne commune),5,Bern
Noréaz,17,Fribourg
Nottwil,3,Emmen
Novaggio,25,Lugano
Novalles,20,Lausanne
Novazzano,25,Lugano
Noville,17,Fribourg
Nufenen,11,Chur
Nuglar-St. Pantaleon,2,Reinach (BL)
Nunningen,6,Solothurn
Nusshof,2,Reinach (BL)
Nuvilly,20,Lausanne
Nyon,20,Lausanne
Nürensdorf,9,Winterthur
Oberbalm,17,Fribourg
Oberbipp,6,Solothurn
Oberbuchsiten,5,Bern
Oberburg,5,Bern
Oberbüren,9,Winterthur
Oberdiessbach,5,Bern
Oberdorf (BL),6,Solothurn
Oberdorf (NW),11,Chur
