Name,Label,Canton_name
Biberstein,21,Aarau
Bichelsee-Balterswil,9,Zürich
Biel-Benken,16,Basel
Biel/Bienne,5,Bern
Biezwil,6,Solothurn
Biglen,5,Bern
Billens-Hennens,20,Lausanne
Binn,7,Sion
Binningen,16,Basel
Bioggio,25,Lugano
Bioley-Magnoux,20,Lausanne
Bioley-Orjulaz,20,Lausanne
Birmensdorf (ZH),21,Aarau
Birmenstorf (AG),21,Aarau
Birr,21,Aarau
Birrhard,21,Aarau
Birrwil,21,Aarau
Birsfelden,16,Basel
Birwinken,19,Winterthur
Bischofszell,15,St. Gallen
Bissone,25,Lugano
Bister,7,Sion
Bitsch,7,Sion
Bivio,11,Chur
Bière,20,Lausanne
Blatten,5,Bern
Blauen,6,Solothurn
Bleienbach,3,Emmen
Blenio,25,Lugano
Blitzingen,7,Sion
Blonay,20,Lausanne
Blumenstein,5,Bern
Bodio,25,Lugano
Bofflens,20,Lausanne
Bogis-Bossey,20,Lausanne
Bolken,5,Bern
Bolligen,5,Bern
Boltigen,5,Bern
Bonaduz,11,Chur
Boncourt,14,La Chaux-de-Fonds
Bonfol,14,La Chaux-de-Fonds
Boningen,21,Aarau
Boniswil,21,Aarau
Bonstetten,21,Aarau
Bonvillars,23,Neuchâtel
Boppelsen,9,Zürich
Borex,20,Lausanne
Bosco/Gurin,25,Lugano
Bossonnens,20,Lausanne
Boswil,21,Aarau
Bottens,20,Lausanne
Bottenwil,3,Emmen
Botterens,17,Köniz
Bottighofen,19,Winterthur
Bottmingen,16,Basel
Boudry,23,Neuchâtel
Bougy-Villars,20,Lausanne
Boulens,20,Lausanne
Bourg-Saint-Pierre,7,Sion
Bourg-en-Lavaux,20,Lausanne
Bournens,20,Lausanne
Bourrignon,14,La Chaux-de-Fonds
Boussens,20,Lausanne
Bovernier,7,Sion
Bowil,5,Bern
Boécourt,14,La Chaux-de-Fonds
Braunau,19,Winterthur
Bregaglia,11,Chur
Breggia,25,Lugano
Breil/Brigels,11,Chur
Breitenbach,6,Solothurn
Bremblens,20,Lausanne
Bremgarten (AG),21,Aarau
Bremgarten bei Bern,5,Bern
Brenles,20,Lausanne
Brenzikofen,5,Bern
Bretigny-sur-Morrens,20,Lausanne
Bretonnières,20,Lausanne
Bretzwil,6,Solothurn
Brienz (BE),10,Kerns
Brienzwiler,10,Kerns
Brig-Glis,7,Sion
Brione (Verzasca),25,Lugano
Brione sopra Minusio,25,Lugano
Brislach,6,Solothurn
Brissago,25,Lugano
Brittnau,3,Emmen
Broc,17,Köniz
Brot-Dessous,23,Neuchâtel
Brot-Plamboz,23,Neuchâtel
Brugg,21,Aarau
Brunegg,21,Aarau
Brusino Arsizio,25,Lugano
Brusio,11,Chur
Brügg,5,Bern
Brünisried,17,Köniz
Brüttelen,17,Köniz
Brütten,19,Winterthur
Bubendorf,2,Liestal
Bubikon,9,Zürich
Buch (SH),19,Winterthur
Buch am Irchel,19,Winterthur
Buchberg,9,Zürich
Buchegg,6,Solothurn
Buchholterberg,5,Bern
Buchillon,20,Lausanne
Buchrain,3,Emmen
Buchs (AG),21,Aarau
Buchs (SG),15,St. Gallen
Buchs (ZH),9,Zürich
Buckten,2,Liestal
Bulle,17,Köniz
Bullet,23,Neuchâtel
Buochs,13,Stans
Bure,14,La Chaux-de-Fonds
Burg (AG),3,Emmen
Burg im Leimental,6,Solothurn
Burgdorf,5,Bern
Burgistein,5,Bern
Bursinel,20,Lausanne
Bursins,20,Lausanne
Burtigny,20,Lausanne
Buseno,25,Lugano
Bussigny,20,Lausanne
Bussnang,19,Winterthur
Busswil bei Melchnau,3,Emmen
Bussy (FR),20,Lausanne
Bussy-Chardonney,20,Lausanne
Bussy-sur-Moudon,20,Lausanne
Buttisholz,3,Emmen
Buttwil,21,Aarau
Buus,2,Liestal
Bäretswil,9,Zürich
Bäriswil,5,Bern
Bärschwil,6,Solothurn
Bätterkinden,6,Solothurn
Bättwil,6,Solothurn
Böbikon,21,Aarau
Böckten,2,Liestal
Bönigen,10,Kerns
Bösingen,17,Köniz
Böttstein,21,Aarau
Bözberg,21,Aarau
Bözen,21,Aarau
Büetigen,5,Bern
Bühl,5,Bern
Bühler,15,St. Gallen
Bülach,9,Zürich
Bünzen,21,Aarau
Bürchen,7,Sion
Büren (SO),2,Liestal
Büren an der Aare (Urne commune),6,Solothurn
Bürglen (TG),19,Winterthur
Bürglen (UR),12,Altdorf (UR)
Büron,3,Emmen
Büsserach,6,Solothurn
Bütschwil-Ganterschwil,15,St. Gallen
Büttenhardt,18,Schaffhausen
Büttikon,21,Aarau
Cademario,25,Lugano
Cadempino,25,Lugano
Cadenazzo,25,Lugano
Calanca,25,Lugano
Cama,25,Lugano
Camorino,25,Lugano
Campo (Vallemaggia),25,Lugano
Canobbio,25,Lugano
Capriasca,25,Lugano
Carouge (GE),8,Genève
Carrouge (VD),20,Lausanne
Cartigny,8,Genève
Caslano,25,Lugano
Castaneda,25,Lugano
Castel San Pietro,25,Lugano
Casti-Wergenstein,11,Chur
Cazis,11,Chur
Celerina/Schlarigna,11,Chur
Centovalli,25,Lugano
Cerentino,25,Lugano
Cevio,25,Lugano
Chalais,7,Sion
Cham,4,Luzern
Chamblon,23,Neuchâtel
Chamoson,7,Sion
Champagne,23,Neuchâtel
Champoz,5,Bern
Champtauroz,20,Lausanne
Champvent,20,Lausanne
Champéry,7,Sion
Chancy,8,Genève
Chapelle (Glâne),20,Lausanne
Chardonne,20,Lausanne
Charrat,7,Sion
Chavannes-de-Bogis,20,Lausanne
Chavannes-des-Bois,20,Lausanne
Chavannes-le-Chêne,20,Lausanne
Chavannes-le-Veyron,20,Lausanne
Chavannes-près-Renens,20,Lausanne
Chavannes-sur-Moudon,20,Lausanne
Chavornay,20,Lausanne
Cheiry,20,Lausanne
Chermignon,7,Sion
Chesalles-sur-Moudon,20,Lausanne
Cheseaux-Noréaz,20,Lausanne
Cheseaux-sur-Lausanne,20,Lausanne
Chessel,7,Sion
Chevilly,20,Lausanne
Chevroux,17,Köniz
Chexbres,20,Lausanne
Cheyres,20,Lausanne
Chiasso,25,Lugano
Chigny,20,Lausanne
Chippis,7,Sion
Choulex,8,Genève
Chur,11,Chur
Churwalden,11,Chur
Châbles,20,Lausanne
Château-d'Oex,7,Sion
Châtel-Saint-Denis,20,Lausanne
Châtel-sur-Montsalvens,17,Köniz
Châtillon (FR),20,Lausanne
Châtillon (JU),14,La Chaux-de-Fonds
Châtonnaye,17,Köniz
Chénens,17,Köniz
Chéserex,20,Lausanne
Chésopelloz,17,Köniz
Chêne-Bougeries,8,Genève
Chêne-Bourg,8,Genève
Chêne-Pâquier,20,Lausanne
Clarmont,20,Lausanne
Claro,25,Lugano
Clavaleyres (Urne commune),17,Köniz
Clos du Doubs,14,La Chaux-de-Fonds
Coeuve,14,La Chaux-de-Fonds
Coinsins,20,Lausanne
Coldrerio,25,Lugano
Collex-Bossy,20,Lausanne
Collina d'Oro,25,Lugano
Collombey-Muraz,7,Sion
Collonge-Bellerive,8,Genève
Collonges,7,Sion
Cologny,8,Genève
Comano,25,Lugano
Commugny,20,Lausanne
Concise,23,Neuchâtel
Confignon,8,Genève
Conters im Prättigau,11,Chur
Conthey,7,Sion
Coppet,20,Lausanne
Corban,6,Solothurn
Corbeyrier,7,Sion
Corbières,17,Köniz
Corcelles (BE),6,Solothurn
Corcelles-Cormondrèche,23,Neuchâtel
Corcelles-le-Jorat,20,Lausanne
Corcelles-près-Concise,23,Neuchâtel
Corcelles-près-Payerne,17,Köniz
Corcelles-sur-Chavornay,20,Lausanne
Corgémont,5,Bern
Corippo,25,Lugano
Corminboeuf,17,Köniz
Cormoret,5,Bern
Cornaux,23,Neuchâtel
Cornol,14,La Chaux-de-Fonds
Corpataux-Magnedens,17,Köniz
Corseaux,20,Lausanne
Corserey,17,Köniz
Corsier (GE),8,Genève
Corsier-sur-Vevey,20,Lausanne
Cortaillod,23,Neuchâtel
Cortébert,5,Bern
Cossonay,20,Lausanne
Cottens (FR),17,Köniz
Cottens (VD),20,Lausanne
Courchapoix,6,Solothurn
Courchavon,14,La Chaux-de-Fonds
Courgenay,14,La Chaux-de-Fonds
Courgevaux,17,Köniz
Courlevon,17,Köniz
Courrendlin,14,La Chaux-de-Fonds
Courroux,6,Solothurn
Court,6,Solothurn
Courtedoux,14,La Chaux-de-Fonds
Courtelary,5,Bern
Courtepin,17,Köniz
Courtételle,14,La Chaux-de-Fonds
Crans-près-Céligny,20,Lausanne
Crassier,20,Lausanne
Cremin,20,Lausanne
Cresciano,25,Lugano
Cressier (FR),17,Köniz
Cressier (NE),23,Neuchâtel
Crissier,20,Lausanne
Croglio,25,Lugano
Cronay,20,Lausanne
Croy,20,Lausanne
Crémines,6,Solothurn
Crésuz,17,Köniz
Cuarnens,20,Lausanne
Cuarny,20,Lausanne
Cudrefin,23,Neuchâtel
Cugnasco-Gerra,25,Lugano
Cugy (FR),20,Lausanne
Cugy (VD),20,Lausanne
Cunter,11,Chur
Cureglia,25,Lugano
Curio,25,Lugano
Curtilles,20,Lausanne
Céligny,20,Lausanne
Dachsen,18,Schaffhausen
Dagmersellen,3,Emmen
Daillens,20,Lausanne
Dallenwil,13,Stans
Dalpe,25,Lugano
Damphreux,14,La Chaux-de-Fonds
Dardagny,8,Genève
Davos,11,Chur
Degersheim,15,St. Gallen
Deisswil bei Münchenbuchsee (Urne commune),5,Bern
Deitingen,6,Solothurn
Delley-Portalban,17,Köniz
Delémont,14,La Chaux-de-Fonds
Denens,20,Lausanne
Denges,20,Lausanne
Densbüren,21,Aarau
Derendingen,6,Solothurn
Develier,14,La Chaux-de-Fonds
Diegten,2,Liestal
Dielsdorf,9,Zürich
Diemerswil,5,Bern
Diemtigen,5,Bern
Diepflingen,2,Liestal
Diepoldsau,15,St. Gallen
Dierikon,3,Emmen
Diessbach bei Büren,6,Solothurn
Diessenhofen,19,Winterthur
Dietikon,9,Zürich
Dietlikon,9,Zürich
Dietwil,3,Emmen
Dinhard,19,Winterthur
Dintikon,21,Aarau
Disentis/Mustér,11,Chur
Dittingen,6,Solothurn
Dizy,20,Lausanne
Domat/Ems,11,Chur
Domdidier,17,Köniz
Domleschg,11,Chur
Dompierre (FR),17,Köniz
Dompierre (VD),20,Lausanne
Donat,11,Chur
Donneloye,20,Lausanne
Doppleschwand,3,Emmen
Dorf,19,Winterthur
Dornach,6,Solothurn
Dorénaz,7,Sion
Dottikon,21,Aarau
Dotzigen,6,Solothurn
Dozwil,19,Winterthur
Drei Höfe,5,Bern
Duggingen,6,Solothurn
Duillier,20,Lausanne
Dulliken,6,Solothurn
Dully,20,Lausanne
Dägerlen,19,Winterthur
Dällikon,9,Zürich
Däniken,6,Solothurn
Dänikon,9,Zürich
Därligen,5,Bern
Därstetten,5,Bern
Dättlikon,9,Zürich
Démoret,20,Lausanne
Dörflingen,18,Schaffhausen
Döttingen,21,Aarau
Dübendorf,9,Zürich
Düdingen,17,Köniz
Dürnten,9,Zürich
Dürrenroth,3,Emmen
Dürrenäsch,21,Aarau
Ebersecken,3,Emmen
Ebikon,3,Emmen
Ebnat-Kappel,15,St. Gallen
Echallens,20,Lausanne
Echandens,20,Lausanne
Echarlens,17,Köniz
Echichens,20,Lausanne
Eclépens,20,Lausanne
Ecublens (FR),20,Lausanne
Ecublens (VD),20,Lausanne
Ederswiler,14,La Chaux-de-Fonds
Effingen,21,Aarau
Egerkingen,6,Solothurn
Egg,9,Zürich
Eggenwil,21,Aarau
Eggerberg,7,Sion
Eggersriet,15,St. Gallen
Eggiwil,5,Bern
Eglisau,9,Zürich
Egliswil,21,Aarau
Egnach,19,Winterthur
Egolzwil,3,Emmen
Ehrendingen,21,Aarau
Eich,3,Emmen
Eichberg,15,St. Gallen
Eiken,21,Aarau
Einsiedeln,9,Zürich
Eischoll,7,Sion
Eisten,7,Sion
Elfingen,21,Aarau
Elgg,19,Winterthur
Ellikon an der Thur,19,Winterthur
Elsau,19,Winterthur
Embd,7,Sion
Embrach,9,Zürich
Emmen,3,Emmen
Emmetten,4,Luzern
Endingen,21,Aarau
Engelberg,12,Altdorf (UR)
Enges,23,Neuchâtel
Ennetbaden,21,Aarau
Ennetbürgen,13,Stans
Ennetmoos,10,Kerns
Entlebuch,10,Kerns
Epalinges,20,Lausanne
Ependes (FR),17,Köniz
Ependes (VD),20,Lausanne
Eppenberg-Wöschnau,21,Aarau
Epsach,5,Bern
Eptingen,2,Liestal
Ergisch,7,Sion
Eriswil,3,Emmen
Eriz,5,Bern
Erlach,23,Neuchâtel
Erlen,19,Winterthur
Erlenbach (ZH),9,Zürich
Erlenbach im Simmental,5,Bern
Erlinsbach (AG),21,Aarau
Erlinsbach (SO),21,Aarau
Ermatingen,19,Winterthur
Ermensee,3,Emmen
Ernen,7,Sion
Erschwil,6,Solothurn
Ersigen (Urne commune),5,Bern
Erstfeld,25,Lugano
Eschenbach (LU),3,Emmen
Eschenbach (SG),15,St. Gallen
Eschenz,19,Winterthur
Eschert,5,Bern
Eschlikon,19,Winterthur
Escholzmatt-Marbach,3,Emmen
Essert-Pittet,20,Lausanne
Essertes,20,Lausanne
Essertines-sur-Rolle,20,Lausanne
Essertines-sur-Yverdon,20,Lausanne
Estavayer-le-Lac,20,Lausanne
Etagnières,20,Lausanne
Etoy,20,Lausanne
Ettingen,6,Solothurn
Ettiswil,3,Emmen
Etziken,5,Bern
Evilard,23,Neuchâtel
Evionnaz,7,Sion
Evolène,7,Sion
Eysins,20,Lausanne
Fahrni,5,Bern
Fahrwangen,21,Aarau
Fahy,14,La Chaux-de-Fonds
Faido,25,Lugano
Falera,11,Chur
Faoug,17,Köniz
Farnern,6,Solothurn
Farvagny,17,Köniz
Fehraltorf,9,Zürich
Fehren,6,Solothurn
Felben-Wellhausen,19,Winterthur
Feldbrunnen-St. Niklaus,6,Solothurn
Felsberg,11,Chur
Ferden,5,Bern
Ferenbalm,5,Bern
Ferlens (VD),20,Lausanne
Ferpicloz,17,Köniz
Ferrera,11,Chur
Ferreyres,20,Lausanne
Feuerthalen,18,Schaffhausen
Feusisberg,22,Rapperswil-Jona
Fey,20,Lausanne
Fideris,11,Chur
Fiesch,7,Sion
Fieschertal,7,Sion
Fiez,23,Neuchâtel
Filisur,11,Chur
Finhaut,7,Sion
Finsterhennen,17,Köniz
Fischbach,3,Emmen
Fischbach-Göslikon,21,Aarau
Fischenthal,9,Zürich
Fischingen,19,Winterthur
Fisibach,21,Aarau
Fislisbach,21,Aarau
Flaach,9,Zürich
Flawil,15,St. Gallen
Flerden,11,Chur
Flims,11,Chur
Flumenthal,6,Solothurn
Flums,11,Chur
Flurlingen,18,Schaffhausen
Fläsch,15,St. Gallen
Flüelen,12,Altdorf (UR)
Flühli,3,Emmen
Fontaines-sur-Grandson,23,Neuchâtel
Fontenais,14,La Chaux-de-Fonds
Forel (Lavaux),20,Lausanne
Forel-sur-Lucens,20,Lausanne
Forst-Längenbühl,5,Bern
Founex,20,Lausanne
Frasco,25,Lugano
Fraubrunnen,6,Solothurn
Frauenfeld,19,Winterthur
Frauenkappelen,5,Bern
Freienbach,22,Rapperswil-Jona
Freienstein-Teufen,9,Zürich
Freienwil,21,Aarau
Freimettigen,5,Bern
Frenkendorf,2,Liestal
Fresens,23,Neuchâtel
Fribourg,17,Köniz
Frick,21,Aarau
Froideville,20,Lausanne
Frutigen,5,Bern
Fräschels,17,Köniz
Fulenbach,6,Solothurn
Full-Reuenthal,21,Aarau
Fully,7,Sion
Furna,11,Chur
Fällanden,9,Zürich
Féchy,20,Lausanne
Fétigny,20,Lausanne
Füllinsdorf,2,Liestal
Fürstenau,11,Chur
Gachnang,19,Winterthur
Gais,15,St. Gallen
Gaiserwald,15,St. Gallen
Galgenen,15,St. Gallen
Galmiz,17,Köniz
Gals,23,Neuchâtel
Gambarogno,25,Lugano
Gampel-Bratsch,7,Sion
Gampelen,23,Neuchâtel
Gams,15,St. Gallen
Gansingen,21,Aarau
Gebenstorf,21,Aarau
Gelterfingen,5,Bern
Gelterkinden,2,Liestal
Geltwil,3,Emmen
Gempen,2,Liestal
Gempenach,17,Köniz
Genolier,20,Lausanne
Genthod,20,Lausanne
Genève,8,Genève
Gerlafingen,6,Solothurn
Geroldswil,9,Zürich
Gersau,13,Stans
Gerzensee,5,Bern
Gettnau,3,Emmen
Geuensee,3,Emmen
Giebenach,2,Liestal
Giez,23,Neuchâtel
Giffers,17,Köniz
Gilly,20,Lausanne
Gimel,20,Lausanne
Gingins,20,Lausanne
Giornico,25,Lugano
Gipf-Oberfrick,21,Aarau
Gisikon,3,Emmen
Giswil,10,Kerns
Giubiasco,25,Lugano
Givisiez,17,Köniz
Givrins,20,Lausanne
Gland,20,Lausanne
Glarus,25,Lugano
Glarus Nord,25,Lugano
Glarus Süd,11,Chur
Glattfelden,9,Zürich
Gletterens,17,Köniz
Gnosca,25,Lugano
Golaten,17,Köniz
Goldach,15,St. Gallen
Gollion,20,Lausanne
Gommiswald,15,St. Gallen
Gondiswil,3,Emmen
Gonten,15,St. Gallen
Gontenschwil,21,Aarau
Gordola,25,Lugano
Gorduno,25,Lugano
Gorgier,23,Neuchâtel
Gossau (SG),15,St. Gallen
Gossau (ZH),9,Zürich
Gottlieben,19,Winterthur
Goumoëns,20,Lausanne
Graben,6,Solothurn
Grabs,15,St. Gallen
Grafschaft,7,Sion
Grancia,25,Lugano
Grancy,20,Lausanne
Grandcour,17,Köniz
Grandevent,23,Neuchâtel
Grandfontaine,14,La Chaux-de-Fonds
Grandson,23,Neuchâtel
Grandval,6,Solothurn
Grandvillard,20,Lausanne
Granges (Veveyse),20,Lausanne
Granges-Paccot,17,Köniz
Grangettes,20,Lausanne
Gravesano,25,Lugano
Greifensee,9,Zürich
Grellingen,6,Solothurn
Grenchen,6,Solothurn
Greng,17,Köniz
Grengiols,7,Sion
Grens,20,Lausanne
Greppen,4,Luzern
Gresso,25,Lugano
Gretzenbach,21,Aarau
Grimisuat,7,Sion
Grindel,6,Solothurn
Grindelwald,10,Kerns
Grolley,17,Köniz
Grono,25,Lugano
Grossaffoltern,6,Solothurn
Grossdietwil,3,Emmen
Grosshöchstetten,5,Bern
Grosswangen,3,Emmen
Grub (AR),15,St. Gallen
Gruyères,17,Köniz
Gryon,7,Sion
Grächen,7,Sion
Gränichen,21,Aarau
Grône,7,Sion
Grüningen,9,Zürich
Grüsch,11,Chur
Gsteig,7,Sion
Gsteigwiler,5,Bern
Gudo,25,Lugano
Guggisberg,17,Köniz
Gunzgen,6,Solothurn
Gurbrü,17,Köniz
Gurmels,17,Köniz
Gurtnellen,25,Lugano
Gurzelen,5,Bern
Guttannen,10,Kerns
Guttet-Feschel,7,Sion
Gy,8,Genève
Gächlingen,18,Schaffhausen
Gänsbrunnen,6,Solothurn
Göschenen,25,Lugano
Gündlischwand,5,Bern
Günsberg,6,Solothurn
Güttingen,19,Winterthur
Habkern,5,Bern
Habsburg,21,Aarau
Hagenbuch,19,Winterthur
Hagneck,5,Bern
Haldenstein,11,Chur
Hallau,18,Schaffhausen
Hallwil,21,Aarau
Halten,6,Solothurn
Hasle (LU),3,Emmen
Hasle bei Burgdorf,5,Bern
Hasliberg,10,Kerns
Hauenstein-Ifenthal,2,Liestal
Hauptwil-Gottshaus,19,Winterthur
Hausen (AG),21,Aarau
Hausen am Albis,9,Zürich
Haut-Intyamon,20,Lausanne
Haut-Vully,17,Köniz
Haute-Ajoie,14,La Chaux-de-Fonds
Haute-Sorne,14,La Chaux-de-Fonds
Hauterive (FR),17,Köniz
Hauterive (NE),23,Neuchâtel
Hauteville,17,Köniz
Hedingen,3,Emmen
Hefenhofen,19,Winterthur
Heiden,15,St. Gallen
Heiligenschwendi,5,Bern
Heimberg,5,Bern
Heimenhausen,6,Solothurn
Heimiswil,5,Bern
Heitenried,17,Köniz
Hellikon,2,Liestal
Hellsau (Urne commune),5,Bern
Hemberg,15,St. Gallen
Hemishofen,19,Winterthur
Hemmiken,2,Liestal
Hendschiken,21,Aarau
Henggart,19,Winterthur
Henniez,20,Lausanne
Herbetswil,6,Solothurn
Herbligen,5,Bern
Herdern,19,Winterthur
Hergiswil (NW),13,Stans
Hergiswil bei Willisau,3,Emmen
Herisau,15,St. Gallen
Hermance,20,Lausanne
Hermenches,20,Lausanne
Hermiswil,5,Bern
Hermrigen,5,Bern
Herrliberg,9,Zürich
Hersberg,2,Liestal
Herznach,21,Aarau
Herzogenbuchsee,5,Bern
Hettlingen,19,Winterthur
Hildisrieden,3,Emmen
Hilterfingen,5,Bern
Himmelried,6,Solothurn
Hindelbank,5,Bern
Hinterrhein,25,Lugano
Hinwil,9,Zürich
Hirschthal,21,Aarau
Hirzel,9,Zürich
Hittnau,9,Zürich
Hitzkirch,3,Emmen
Hochdorf,3,Emmen
Hochfelden,9,Zürich
Hochwald,6,Solothurn
Hofstetten (ZH),19,Winterthur
Hofstetten bei Brienz,10,Kerns
Hofstetten-Flüh,6,Solothurn
Hohenrain,3,Emmen
Hohentannen,19,Winterthur
Holderbank (AG),21,Aarau
Holderbank (SO),6,Solothurn
Holziken,21,Aarau
Homberg,5,Bern
Hombrechtikon,9,Zürich
Homburg,19,Winterthur
Honau,3,Emmen
Horgen,21,Aarau
Horn,15,St. Gallen
Hornussen,21,Aarau
Horrenbach-Buchen,5,Bern
Horriwil,5,Bern
Horw,4,Luzern
Hospental,25,Lugano
Hubersdorf,6,Solothurn
Humlikon,19,Winterthur
Hundwil,15,St. Gallen
Hunzenschwil,21,Aarau
Huttwil,3,Emmen
Häfelfingen,2,Liestal
Hägendorf,2,Liestal
Häggenschwil,19,Winterthur
Hägglingen,21,Aarau
Härkingen,6,Solothurn
Häutligen,5,Bern
Hérémence,7,Sion
Höchstetten (Urne commune),5,Bern
Hölstein,2,Liestal
Höri,9,Zürich
Hünenberg,3,Emmen
Hüniken,6,Solothurn
Hüntwangen,9,Zürich
Hütten,9,Zürich
Hüttikon,9,Zürich
Hüttlingen,19,Winterthur
Hüttwilen,19,Winterthur
Icogne,7,Sion
Iffwil,5,Bern
Ilanz/Glion,11,Chur
Illgau,4,Luzern
Illnau-Effretikon,19,Winterthur
Inden,7,Sion
Ingenbohl,4,Luzern
Inkwil,5,Bern
Innerthal,15,St. Gallen
Innertkirchen,10,Kerns
Ins,23,Neuchâtel
Interlaken,5,Bern
Inwil,3,Emmen
