Name,Label,Canton_name
Bargen (BE),5,Bern
Bargen (SH),18,Schaffhausen
Bas-Intyamon,17,Montreux
Bas-Vully,17,Montreux
Basadingen-Schlattingen,18,Schaffhausen
Basel,2,Basel
Basse-Allaine,14,La Chaux-de-Fonds
Bassersdorf,9,Zürich
Bassins,20,Lausanne
Bauen,12,Schwyz
Baulmes,20,Lausanne
Bauma,9,Zürich
Bavois,20,Lausanne
Beatenberg,5,Bern
Beckenried,3,Luzern
Bedano,25,Lugano
Bedigliora,25,Lugano
Bedretto,25,Lugano
Beggingen,18,Schaffhausen
Begnins,20,Lausanne
Beinwil (Freiamt),21,Aarau
Beinwil (SO),6,Solothurn
Beinwil am See,21,Aarau
Belfaux,17,Montreux
Bellach,6,Solothurn
Bellevue,8,Genève
Bellikon,21,Aarau
Bellinzona,25,Lugano
Bellmund,5,Bern
Bellwald,7,Sion
Belmont-sur-Lausanne,20,Lausanne
Belmont-sur-Yverdon,20,Lausanne
Belp,5,Bern
Belprahon,6,Solothurn
Benken (SG),9,Zürich
Benken (ZH),18,Schaffhausen
Bennwil,2,Basel
Bercher,20,Lausanne
Berg (SG),19,Kreuzlingen
Berg (TG),19,Kreuzlingen
Berg am Irchel,18,Schaffhausen
Bergdietikon,21,Aarau
Bergün/Bravuogn,11,Davos
Berikon,21,Aarau
Beringen,18,Schaffhausen
Berken,5,Bern
Berlingen,19,Kreuzlingen
Bern,5,Bern
Berneck,0,Widnau
Bernex,8,Genève
Berolle,20,Lausanne
Beromünster,21,Aarau
Besenbüren,21,Aarau
Bettenhausen,3,Luzern
Bettens,20,Lausanne
Bettingen,16,Riehen
Bettlach,5,Bern
Bettmeralp,7,Sion
Bettwiesen,9,Zürich
Bettwil,21,Aarau
Beurnevésin,14,La Chaux-de-Fonds
Bevaix,14,La Chaux-de-Fonds
Bever,11,Davos
Bex,20,Lausanne
Biasca,25,Lugano
Biberist,6,Solothurn
Biberstein,21,Aarau
Bichelsee-Balterswil,9,Zürich
Biel-Benken,2,Basel
Biel/Bienne,5,Bern
Biezwil,6,Solothurn
Biglen,5,Bern
Billens-Hennens,17,Montreux
Binn,7,Sion
Binningen,2,Basel
Bioggio,25,Lugano
Bioley-Magnoux,17,Montreux
Bioley-Orjulaz,20,Lausanne
Birmensdorf (ZH),21,Aarau
Birmenstorf (AG),21,Aarau
Birr,21,Aarau
Birrhard,21,Aarau
Birrwil,21,Aarau
Birsfelden,2,Basel
Birwinken,19,Kreuzlingen
Bischofszell,19,Kreuzlingen
Bissone,25,Lugano
Bister,7,Sion
Bitsch,7,Sion
Bivio,11,Davos
Bière,20,Lausanne
Blatten,12,Schwyz
Blauen,2,Basel
Bleienbach,5,Bern
Blenio,25,Lugano
Blitzingen,7,Sion
Blonay,17,Montreux
Blumenstein,5,Bern
Bodio,25,Lugano
Bofflens,20,Lausanne
Bogis-Bossey,20,Lausanne
Bolken,5,Bern
Bolligen,5,Bern
Boltigen,7,Sion
Bonaduz,12,Schwyz
Boncourt,14,La Chaux-de-Fonds
Bonfol,14,La Chaux-de-Fonds
Boningen,10,Langenthal
Boniswil,21,Aarau
Bonstetten,9,Zürich
Bonvillars,14,La Chaux-de-Fonds
Boppelsen,9,Zürich
Borex,20,Lausanne
Bosco/Gurin,25,Lugano
Bossonnens,20,Lausanne
Boswil,21,Aarau
Bottens,20,Lausanne
Bottenwil,21,Aarau
Botterens,17,Montreux
Bottighofen,19,Kreuzlingen
Bottmingen,2,Basel
Boudry,14,La Chaux-de-Fonds
Bougy-Villars,20,Lausanne
Boulens,20,Lausanne
Bourg-Saint-Pierre,7,Sion
Bourg-en-Lavaux,17,Montreux
Bournens,20,Lausanne
Bourrignon,5,Bern
Boussens,20,Lausanne
Bovernier,7,Sion
Bowil,21,Aarau
Boécourt,5,Bern
Braunau,15,St. Gallen
Bregaglia,11,Davos
Breggia,25,Lugano
Breil/Brigels,25,Lugano
Breitenbach,6,Solothurn
Bremblens,20,Lausanne
Bremgarten (AG),21,Aarau
Bremgarten bei Bern,5,Bern
Brenles,17,Montreux
Brenzikofen,5,Bern
Bretigny-sur-Morrens,20,Lausanne
Bretonnières,20,Lausanne
Bretzwil,2,Basel
Brienz (BE),3,Luzern
Brienzwiler,12,Schwyz
Brig-Glis,7,Sion
Brione (Verzasca),25,Lugano
Brione sopra Minusio,25,Lugano
Brislach,6,Solothurn
Brissago,25,Lugano
Brittnau,21,Aarau
Broc,20,Lausanne
Brot-Dessous,14,La Chaux-de-Fonds
Brot-Plamboz,14,La Chaux-de-Fonds
Brugg,21,Aarau
Brunegg,21,Aarau
Brusino Arsizio,25,Lugano
Brusio,11,Davos
Brügg,5,Bern
Brünisried,17,Montreux
Brüttelen,5,Bern
Brütten,9,Zürich
Bubendorf,2,Basel
Bubikon,9,Zürich
Buch (SH),18,Schaffhausen
Buch am Irchel,18,Schaffhausen
Buchberg,18,Schaffhausen
Buchegg,6,Solothurn
Buchholterberg,21,Aarau
Buchillon,20,Lausanne
Buchrain,13,Küssnacht (SZ)
Buchs (AG),21,Aarau
Buchs (SG),15,St. Gallen
Buchs (ZH),9,Zürich
Buckten,2,Basel
Bulle,20,Lausanne
Bullet,20,Lausanne
Buochs,12,Schwyz
Bure,14,La Chaux-de-Fonds
Burg (AG),21,Aarau
Burg im Leimental,2,Basel
Burgdorf,5,Bern
Burgistein,5,Bern
Bursinel,20,Lausanne
Bursins,20,Lausanne
Burtigny,20,Lausanne
Buseno,25,Lugano
Bussigny,20,Lausanne
Bussnang,19,Kreuzlingen
Busswil bei Melchnau,3,Luzern
Bussy (FR),17,Montreux
Bussy-Chardonney,20,Lausanne
Bussy-sur-Moudon,17,Montreux
Buttisholz,3,Luzern
Buttwil,21,Aarau
Buus,2,Basel
Bäretswil,9,Zürich
Bäriswil,5,Bern
Bärschwil,6,Solothurn
Bätterkinden,6,Solothurn
Bättwil,2,Basel
Böbikon,21,Aarau
Böckten,21,Aarau
Bönigen,12,Schwyz
Bösingen,5,Bern
Böttstein,21,Aarau
Bözberg,21,Aarau
Bözen,21,Aarau
Büetigen,5,Bern
Bühl,5,Bern
Bühler,15,St. Gallen
Bülach,9,Zürich
Bünzen,21,Aarau
Bürchen,7,Sion
Büren (SO),2,Basel
Büren an der Aare (Urne commune),6,Solothurn
Bürglen (TG),19,Kreuzlingen
Bürglen (UR),25,Lugano
Büron,21,Aarau
Büsserach,6,Solothurn
Bütschwil-Ganterschwil,15,St. Gallen
Büttenhardt,18,Schaffhausen
Büttikon,21,Aarau
Cademario,25,Lugano
Cadempino,25,Lugano
Cadenazzo,25,Lugano
Calanca,25,Lugano
Cama,25,Lugano
Camorino,25,Lugano
Campo (Vallemaggia),25,Lugano
Canobbio,25,Lugano
Capriasca,25,Lugano
Carouge (GE),8,Genève
Carrouge (VD),17,Montreux
Cartigny,8,Genève
Caslano,25,Lugano
Castaneda,25,Lugano
Castel San Pietro,25,Lugano
Casti-Wergenstein,12,Schwyz
Cazis,15,St. Gallen
Celerina/Schlarigna,11,Davos
Centovalli,25,Lugano
Cerentino,25,Lugano
Cevio,25,Lugano
Chalais,7,Sion
Cham,3,Luzern
Chamblon,20,Lausanne
Chamoson,7,Sion
Champagne,20,Lausanne
Champoz,5,Bern
Champtauroz,17,Montreux
Champvent,20,Lausanne
Champéry,20,Lausanne
Chancy,8,Genève
Chapelle (Glâne),17,Montreux
Chardonne,17,Montreux
Charrat,7,Sion
Chavannes-de-Bogis,8,Genève
Chavannes-des-Bois,8,Genève
Chavannes-le-Chêne,17,Montreux
Chavannes-le-Veyron,20,Lausanne
Chavannes-près-Renens,20,Lausanne
Chavannes-sur-Moudon,17,Montreux
Chavornay,20,Lausanne
Cheiry,17,Montreux
Chermignon,7,Sion
Chesalles-sur-Moudon,17,Montreux
Cheseaux-Noréaz,20,Lausanne
Cheseaux-sur-Lausanne,20,Lausanne
Chessel,20,Lausanne
Chevilly,20,Lausanne
Chevroux,17,Montreux
Chexbres,20,Lausanne
Cheyres,20,Lausanne
Chiasso,25,Lugano
Chigny,20,Lausanne
Chippis,7,Sion
Choulex,20,Lausanne
Chur,15,St. Gallen
Churwalden,15,St. Gallen
Châbles,20,Lausanne
Château-d'Oex,17,Montreux
Châtel-Saint-Denis,17,Montreux
Châtel-sur-Montsalvens,20,Lausanne
Châtillon (FR),17,Montreux
Châtillon (JU),5,Bern
Châtonnaye,17,Montreux
Chénens,17,Montreux
Chéserex,20,Lausanne
Chésopelloz,17,Montreux
Chêne-Bougeries,8,Genève
Chêne-Bourg,20,Lausanne
Chêne-Pâquier,17,Montreux
Clarmont,20,Lausanne
Claro,25,Lugano
Clavaleyres (Urne commune),5,Bern
Clos du Doubs,5,Bern
Coeuve,14,La Chaux-de-Fonds
Coinsins,20,Lausanne
Coldrerio,25,Lugano
Collex-Bossy,8,Genève
Collina d'Oro,25,Lugano
Collombey-Muraz,20,Lausanne
Collonge-Bellerive,8,Genève
Collonges,20,Lausanne
Cologny,8,Genève
Comano,25,Lugano
Commugny,8,Genève
Concise,14,La Chaux-de-Fonds
Confignon,8,Genève
Conters im Prättigau,11,Davos
Conthey,7,Sion
Coppet,8,Genève
Corban,5,Bern
Corbeyrier,20,Lausanne
Corbières,17,Montreux
Corcelles (BE),5,Bern
Corcelles-Cormondrèche,23,Corcelles-Cormondrèche
Corcelles-le-Jorat,20,Lausanne
Corcelles-près-Concise,14,La Chaux-de-Fonds
Corcelles-près-Payerne,17,Montreux
Corcelles-sur-Chavornay,20,Lausanne
Corgémont,5,Bern
Corippo,25,Lugano
Corminboeuf,17,Montreux
Cormoret,5,Bern
Cornaux,23,Corcelles-Cormondrèche
Cornol,14,La Chaux-de-Fonds
Corpataux-Magnedens,17,Montreux
Corseaux,17,Montreux
Corserey,17,Montreux
Corsier (GE),8,Genève
Corsier-sur-Vevey,17,Montreux
Cortaillod,14,La Chaux-de-Fonds
Cortébert,14,La Chaux-de-Fonds
Cossonay,20,Lausanne
Cottens (FR),17,Montreux
Cottens (VD),20,Lausanne
Courchapoix,5,Bern
Courchavon,14,La Chaux-de-Fonds
Courgenay,5,Bern
Courgevaux,5,Bern
Courlevon,5,Bern
Courrendlin,5,Bern
Courroux,6,Solothurn
Court,5,Bern
Courtedoux,14,La Chaux-de-Fonds
Courtelary,5,Bern
Courtepin,17,Montreux
Courtételle,5,Bern
Crans-près-Céligny,20,Lausanne
Crassier,20,Lausanne
Cremin,17,Montreux
Cresciano,25,Lugano
Cressier (FR),5,Bern
Cressier (NE),23,Corcelles-Cormondrèche
Crissier,20,Lausanne
Croglio,25,Lugano
Cronay,20,Lausanne
Croy,20,Lausanne
Crémines,5,Bern
Crésuz,20,Lausanne
Cuarnens,20,Lausanne
Cuarny,20,Lausanne
Cudrefin,5,Bern
Cugnasco-Gerra,25,Lugano
Cugy (FR),17,Montreux
Cugy (VD),20,Lausanne
Cunter,11,Davos
Cureglia,25,Lugano
Curio,25,Lugano
Curtilles,17,Montreux
Céligny,20,Lausanne
Dachsen,18,Schaffhausen
Dagmersellen,21,Aarau
Daillens,20,Lausanne
Dallenwil,12,Schwyz
Dalpe,15,St. Gallen
Damphreux,14,La Chaux-de-Fonds
Dardagny,8,Genève
Davos,11,Davos
Degersheim,15,St. Gallen
Deisswil bei Münchenbuchsee (Urne commune),5,Bern
Deitingen,5,Bern
Delley-Portalban,17,Montreux
Delémont,5,Bern
Denens,20,Lausanne
Denges,20,Lausanne
Densbüren,21,Aarau
Derendingen,6,Solothurn
Develier,5,Bern
Diegten,2,Basel
Dielsdorf,9,Zürich
Diemerswil,5,Bern
Diemtigen,5,Bern
Diepflingen,21,Aarau
Diepoldsau,0,Widnau
Dierikon,13,Küssnacht (SZ)
Diessbach bei Büren,5,Bern
Diessenhofen,18,Schaffhausen
Dietikon,9,Zürich
Dietlikon,9,Zürich
Dietwil,3,Luzern
Dinhard,9,Zürich
Dintikon,21,Aarau
Disentis/Mustér,25,Lugano
Dittingen,2,Basel
Dizy,20,Lausanne
Domat/Ems,11,Davos
Domdidier,17,Montreux
Domleschg,15,St. Gallen
Dompierre (FR),17,Montreux
Dompierre (VD),17,Montreux
Donat,11,Davos
Donneloye,20,Lausanne
Doppleschwand,3,Luzern
Dorf,18,Schaffhausen
Dornach,2,Basel
Dorénaz,7,Sion
Dottikon,21,Aarau
Dotzigen,5,Bern
Dozwil,15,St. Gallen
Drei Höfe,6,Solothurn
Duggingen,2,Basel
Duillier,20,Lausanne
Dulliken,10,Langenthal
Dully,20,Lausanne
Dägerlen,19,Kreuzlingen
Dällikon,9,Zürich
Däniken,2,Basel
Dänikon,9,Zürich
Därligen,5,Bern
Därstetten,5,Bern
Dättlikon,19,Kreuzlingen
Démoret,20,Lausanne
Dörflingen,18,Schaffhausen
Döttingen,21,Aarau
Dübendorf,9,Zürich
Düdingen,5,Bern
Dürnten,9,Zürich
Dürrenroth,5,Bern
Dürrenäsch,21,Aarau
Ebersecken,3,Luzern
Ebikon,21,Aarau
Ebnat-Kappel,15,St. Gallen
Echallens,20,Lausanne
Echandens,20,Lausanne
Echarlens,17,Montreux
Echichens,20,Lausanne
Eclépens,20,Lausanne
Ecublens (FR),17,Montreux
Ecublens (VD),20,Lausanne
Ederswiler,5,Bern
Effingen,21,Aarau
Egerkingen,6,Solothurn
Egg,9,Zürich
Eggenwil,21,Aarau
Eggerberg,7,Sion
Eggersriet,0,Widnau
Eggiwil,3,Luzern
Eglisau,18,Schaffhausen
Egliswil,21,Aarau
Egnach,15,St. Gallen
Egolzwil,10,Langenthal
Ehrendingen,21,Aarau
Eich,3,Luzern
Eichberg,15,St. Gallen
Eiken,21,Aarau
Einsiedeln,9,Zürich
Eischoll,7,Sion
Eisten,7,Sion
Elfingen,21,Aarau
Elgg,9,Zürich
Ellikon an der Thur,15,St. Gallen
Elsau,9,Zürich
Embd,7,Sion
Embrach,9,Zürich
Emmen,3,Luzern
Emmetten,12,Schwyz
Endingen,21,Aarau
Engelberg,12,Schwyz
Enges,23,Corcelles-Cormondrèche
Ennetbaden,21,Aarau
Ennetbürgen,3,Luzern
Ennetmoos,3,Luzern
Entlebuch,3,Luzern
Epalinges,20,Lausanne
Ependes (FR),5,Bern
Ependes (VD),20,Lausanne
Eppenberg-Wöschnau,21,Aarau
Epsach,5,Bern
Eptingen,2,Basel
Ergisch,7,Sion
Eriswil,5,Bern
Eriz,5,Bern
Erlach,5,Bern
Erlen,19,Kreuzlingen
Erlenbach (ZH),9,Zürich
Erlenbach im Simmental,5,Bern
Erlinsbach (AG),2,Basel
Erlinsbach (SO),21,Aarau
Ermatingen,19,Kreuzlingen
Ermensee,21,Aarau
Ernen,7,Sion
Erschwil,6,Solothurn
Ersigen (Urne commune),5,Bern
Erstfeld,12,Schwyz
Eschenbach (LU),3,Luzern
Eschenbach (SG),9,Zürich
Eschenz,18,Schaffhausen
Eschert,5,Bern
Eschlikon,9,Zürich
Escholzmatt-Marbach,3,Luzern
Essert-Pittet,20,Lausanne
Essertes,17,Montreux
Essertines-sur-Rolle,20,Lausanne
Essertines-sur-Yverdon,20,Lausanne
Estavayer-le-Lac,17,Montreux
Etagnières,20,Lausanne
Etoy,20,Lausanne
Ettingen,2,Basel
Ettiswil,3,Luzern
Etziken,5,Bern
Evilard,5,Bern
Evionnaz,7,Sion
Evolène,7,Sion
Eysins,20,Lausanne
Fahrni,5,Bern
Fahrwangen,21,Aarau
Fahy,14,La Chaux-de-Fonds
Faido,25,Lugano
Falera,12,Schwyz
Faoug,17,Montreux
Farnern,5,Bern
Farvagny,17,Montreux
Fehraltorf,9,Zürich
Fehren,6,Solothurn
Felben-Wellhausen,19,Kreuzlingen
Feldbrunnen-St. Niklaus,6,Solothurn
Felsberg,11,Davos
Ferden,7,Sion
Ferenbalm,17,Montreux
Ferlens (VD),17,Montreux
Ferpicloz,5,Bern
Ferrera,11,Davos
Ferreyres,20,Lausanne
Feuerthalen,18,Schaffhausen
Feusisberg,12,Schwyz
Fey,20,Lausanne
Fideris,11,Davos
Fiesch,7,Sion
Fieschertal,7,Sion
Fiez,20,Lausanne
Filisur,11,Davos
Finhaut,7,Sion
Finsterhennen,5,Bern
Fischbach,3,Luzern
Fischbach-Göslikon,3,Luzern
Fischenthal,9,Zürich
Fischingen,9,Zürich
Fisibach,9,Zürich
Fislisbach,21,Aarau
Flaach,19,Kreuzlingen
Flawil,19,Kreuzlingen
Flerden,11,Davos
Flims,11,Davos
Flumenthal,5,Bern
Flums,15,St. Gallen
Flurlingen,18,Schaffhausen
Fläsch,12,Schwyz
Flüelen,12,Schwyz
Flühli,3,Luzern
Fontaines-sur-Grandson,20,Lausanne
Fontenais,5,Bern
Forel (Lavaux),17,Montreux
Forel-sur-Lucens,17,Montreux
Forst-Längenbühl,5,Bern
Founex,20,Lausanne
Frasco,25,Lugano
Fraubrunnen,5,Bern
Frauenfeld,9,Zürich
Frauenkappelen,5,Bern
Freienbach,12,Schwyz
Freienstein-Teufen,19,Kreuzlingen
Freienwil,21,Aarau
Freimettigen,5,Bern
Frenkendorf,2,Basel
Fresens,14,La Chaux-de-Fonds
Fribourg,5,Bern
Frick,2,Basel
Froideville,20,Lausanne
Frutigen,5,Bern
Fräschels,5,Bern
Fulenbach,6,Solothurn
Full-Reuenthal,21,Aarau
Fully,7,Sion
Furna,11,Davos
Fällanden,9,Zürich
Féchy,20,Lausanne
Fétigny,17,Montreux
Füllinsdorf,2,Basel
Fürstenau,15,St. Gallen
Gachnang,9,Zürich
Gais,15,St. Gallen
Gaiserwald,15,St. Gallen
Galgenen,22,Hombrechtikon
Galmiz,5,Bern
Gals,23,Corcelles-Cormondrèche
Gambarogno,25,Lugano
Gampel-Bratsch,7,Sion
Gampelen,5,Bern
Gams,15,St. Gallen
Gansingen,21,Aarau
Gebenstorf,21,Aarau
Gelterfingen,5,Bern
Gelterkinden,21,Aarau
Geltwil,21,Aarau
Gempen,2,Basel
Gempenach,17,Montreux
Genolier,20,Lausanne
Genthod,8,Genève
Genève,8,Genève
Gerlafingen,6,Solothurn
Geroldswil,9,Zürich
Gersau,12,Schwyz
Gerzensee,5,Bern
Gettnau,3,Luzern
Geuensee,21,Aarau
Giebenach,2,Basel
Giez,14,La Chaux-de-Fonds
Giffers,17,Montreux
Gilly,20,Lausanne
Gimel,20,Lausanne
Gingins,20,Lausanne
Giornico,25,Lugano
Gipf-Oberfrick,21,Aarau
Gisikon,3,Luzern
Giswil,3,Luzern
Giubiasco,25,Lugano
Givisiez,17,Montreux
Givrins,20,Lausanne
Gland,20,Lausanne
Glarus,15,St. Gallen
Glarus Nord,9,Zürich
Glarus Süd,12,Schwyz
Glattfelden,9,Zürich
Gletterens,17,Montreux
Gnosca,25,Lugano
Golaten,5,Bern
Goldach,19,Kreuzlingen
Gollion,20,Lausanne
Gommiswald,15,St. Gallen
Gondiswil,3,Luzern
Gonten,15,St. Gallen
Gontenschwil,21,Aarau
Gordola,25,Lugano
Gorduno,25,Lugano
Gorgier,14,La Chaux-de-Fonds
Gossau (SG),15,St. Gallen
Gossau (ZH),9,Zürich
Gottlieben,19,Kreuzlingen
Goumoëns,20,Lausanne
Graben,5,Bern
Grabs,15,St. Gallen
Grafschaft,7,Sion
Grancia,25,Lugano
Grancy,20,Lausanne
Grandcour,17,Montreux
Grandevent,20,Lausanne
Grandfontaine,14,La Chaux-de-Fonds
Grandson,20,Lausanne
Grandval,6,Solothurn
Grandvillard,17,Montreux
Granges (Veveyse),17,Montreux
Granges-Paccot,17,Montreux
Grangettes,17,Montreux
Gravesano,25,Lugano
Greifensee,9,Zürich
Grellingen,6,Solothurn
Grenchen,6,Solothurn
Greng,5,Bern
Grengiols,7,Sion
Grens,20,Lausanne
Greppen,21,Aarau
Gresso,25,Lugano
Gretzenbach,21,Aarau
Grimisuat,7,Sion
Grindel,6,Solothurn
Grindelwald,7,Sion
Grolley,17,Montreux
Grono,25,Lugano
Grossaffoltern,5,Bern
Grossdietwil,3,Luzern
Grosshöchstetten,5,Bern
Grosswangen,3,Luzern
Grub (AR),0,Widnau
Gruyères,20,Lausanne
Gryon,20,Lausanne
Grächen,7,Sion
Gränichen,6,Solothurn
Grône,7,Sion
Grüningen,9,Zürich
Grüsch,11,Davos
Gsteig,17,Montreux
Gsteigwiler,5,Bern
Gudo,25,Lugano
Guggisberg,7,Sion
Gunzgen,6,Solothurn
Gurbrü,5,Bern
Gurmels,5,Bern
Gurtnellen,12,Schwyz
Gurzelen,5,Bern
Guttannen,7,Sion
Guttet-Feschel,7,Sion
Gy,8,Genève
Gächlingen,18,Schaffhausen
Gänsbrunnen,6,Solothurn
Göschenen,10,Langenthal
Gündlischwand,7,Sion
Günsberg,6,Solothurn
Güttingen,19,Kreuzlingen
Habkern,5,Bern
Habsburg,21,Aarau
Hagenbuch,9,Zürich
Hagneck,5,Bern
Haldenstein,12,Schwyz
Hallau,18,Schaffhausen
Hallwil,21,Aarau
Halten,6,Solothurn
Hasle (LU),3,Luzern
Hasle bei Burgdorf,5,Bern
Hasliberg,10,Langenthal
Hauenstein-Ifenthal,2,Basel
Hauptwil-Gottshaus,19,Kreuzlingen
Hausen (AG),21,Aarau
Hausen am Albis,3,Luzern
Haut-Intyamon,17,Montreux
Haut-Vully,5,Bern
Haute-Ajoie,14,La Chaux-de-Fonds
Haute-Sorne,5,Bern
Hauterive (FR),17,Montreux
Hauterive (NE),23,Corcelles-Cormondrèche
Hauteville,17,Montreux
Hedingen,3,Luzern
Hefenhofen,15,St. Gallen
Heiden,0,Widnau
Heiligenschwendi,5,Bern
Heimberg,5,Bern
Heimenhausen,5,Bern
Heimiswil,5,Bern
Heitenried,5,Bern
Hellikon,21,Aarau
Hellsau (Urne commune),6,Solothurn
Hemberg,15,St. Gallen
Hemishofen,18,Schaffhausen
Hemmiken,21,Aarau
Hendschiken,21,Aarau
Henggart,19,Kreuzlingen
Henniez,17,Montreux
Herbetswil,5,Bern
Herbligen,5,Bern
Herdern,19,Kreuzlingen
Hergiswil (NW),3,Luzern
Hergiswil bei Willisau,3,Luzern
Herisau,15,St. Gallen
Hermance,8,Genève
Hermenches,17,Montreux
Hermiswil,5,Bern
Hermrigen,5,Bern
Herrliberg,9,Zürich
Hersberg,2,Basel
Herznach,21,Aarau
Herzogenbuchsee,5,Bern
Hettlingen,9,Zürich
Hildisrieden,21,Aarau
Hilterfingen,5,Bern
Himmelried,2,Basel
Hindelbank,5,Bern
Hinterrhein,25,Lugano
Hinwil,9,Zürich
Hirschthal,21,Aarau
Hirzel,9,Zürich
Hittnau,9,Zürich
Hitzkirch,21,Aarau
Hochdorf,21,Aarau
Hochfelden,9,Zürich
Hochwald,2,Basel
Hofstetten (ZH),9,Zürich
Hofstetten bei Brienz,12,Schwyz
Hofstetten-Flüh,2,Basel
Hohenrain,21,Aarau
Hohentannen,15,St. Gallen
Holderbank (AG),21,Aarau
Holderbank (SO),5,Bern
Holziken,21,Aarau
Homberg,5,Bern
Hombrechtikon,22,Hombrechtikon
Homburg,19,Kreuzlingen
Honau,3,Luzern
Horgen,4,Horgen
Horn,19,Kreuzlingen
Hornussen,2,Basel
Horrenbach-Buchen,5,Bern
Horriwil,5,Bern
Horw,3,Luzern
Hospental,25,Lugano
Hubersdorf,6,Solothurn
Humlikon,19,Kreuzlingen
Hundwil,15,St. Gallen
Hunzenschwil,21,Aarau
Huttwil,5,Bern
Häfelfingen,21,Aarau
Hägendorf,2,Basel
Häggenschwil,19,Kreuzlingen
Hägglingen,21,Aarau
Härkingen,6,Solothurn
Häutligen,5,Bern
Hérémence,7,Sion
Höchstetten (Urne commune),5,Bern
Hölstein,2,Basel
Höri,9,Zürich
Hünenberg,3,Luzern
Hüniken,6,Solothurn
Hüntwangen,9,Zürich
Hütten,4,Horgen
Hüttikon,9,Zürich
Hüttlingen,19,Kreuzlingen
Hüttwilen,19,Kreuzlingen
Icogne,7,Sion
Iffwil,5,Bern
Ilanz/Glion,12,Schwyz
Illgau,12,Schwyz
Illnau-Effretikon,9,Zürich
Inden,7,Sion
Ingenbohl,12,Schwyz
Inkwil,5,Bern
Innerthal,12,Schwyz
Innertkirchen,12,Schwyz
Ins,5,Bern
Interlaken,5,Bern
Inwil,13,Küssnacht (SZ)
Ipsach,5,Bern
Iragna,25,Lugano
