Name,Label,Canton_name
Berg (TG),19,Frauenfeld
Berg am Irchel,9,Zürich
Bergdietikon,21,Aarau
Bergün/Bravuogn,11,Chur
Berikon,21,Aarau
Beringen,18,Schaffhausen
Berken,6,Solothurn
Berlingen,19,Frauenfeld
Bern,5,Bern
Berneck,15,St. Gallen
Bernex,8,Lancy
Berolle,20,Genève
Beromünster,3,Kriens
Besenbüren,21,Aarau
Bettenhausen,5,Bern
Bettens,17,Lausanne
Bettingen,16,Riehen
Bettlach,5,Bern
Bettmeralp,7,Sion
Bettwiesen,19,Frauenfeld
Bettwil,3,Kriens
Beurnevésin,14,Porrentruy
Bevaix,20,Genève
Bever,11,Chur
Bex,7,Sion
Biasca,25,Lugano
Biberist,5,Bern
Biberstein,21,Aarau
Bichelsee-Balterswil,22,Luzern
Biel-Benken,2,Basel
Biel/Bienne,5,Bern
Biezwil,6,Solothurn
Biglen,5,Bern
Billens-Hennens,17,Lausanne
Binn,7,Sion
Binningen,2,Basel
Bioggio,25,Lugano
Bioley-Magnoux,20,Genève
Bioley-Orjulaz,17,Lausanne
Birmensdorf (ZH),9,Zürich
Birmenstorf (AG),21,Aarau
Birr,21,Aarau
Birrhard,21,Aarau
Birrwil,3,Kriens
Birsfelden,2,Basel
Birwinken,19,Frauenfeld
Bischofszell,19,Frauenfeld
Bissone,25,Lugano
Bister,7,Sion
Bitsch,7,Sion
Bivio,11,Chur
Bière,20,Genève
Blatten,5,Bern
Blauen,14,Porrentruy
Bleienbach,6,Solothurn
Blenio,25,Lugano
Blitzingen,7,Sion
Blonay,5,Bern
Blumenstein,5,Bern
Bodio,25,Lugano
Bofflens,20,Genève
Bogis-Bossey,20,Genève
Bolken,6,Solothurn
Bolligen,5,Bern
Boltigen,17,Lausanne
Bonaduz,11,Chur
Boncourt,14,Porrentruy
Bonfol,14,Porrentruy
Boningen,6,Solothurn
Boniswil,21,Aarau
Bonstetten,21,Aarau
Bonvillars,20,Genève
Boppelsen,9,Zürich
Borex,20,Genève
Bosco/Gurin,25,Lugano
Bossonnens,17,Lausanne
Boswil,21,Aarau
Bottens,20,Genève
Bottenwil,6,Solothurn
Botterens,17,Lausanne
Bottighofen,19,Frauenfeld
Bottmingen,2,Basel
Boudry,20,Genève
Bougy-Villars,20,Genève
Boulens,20,Genève
Bourg-Saint-Pierre,7,Sion
Bourg-en-Lavaux,17,Lausanne
Bournens,20,Genève
Bourrignon,5,Bern
Boussens,17,Lausanne
Bovernier,7,Sion
Bowil,5,Bern
Boécourt,5,Bern
Braunau,19,Frauenfeld
Bregaglia,11,Chur
Breggia,25,Lugano
Breil/Brigels,11,Chur
Breitenbach,6,Solothurn
Bremblens,20,Genève
Bremgarten (AG),21,Aarau
Bremgarten bei Bern,5,Bern
Brenles,17,Lausanne
Brenzikofen,5,Bern
Bretigny-sur-Morrens,17,Lausanne
Bretonnières,20,Genève
Bretzwil,6,Solothurn
Brienz (BE),10,Sarnen
Brienzwiler,10,Sarnen
Brig-Glis,7,Sion
Brione (Verzasca),25,Lugano
Brione sopra Minusio,25,Lugano
Brislach,2,Basel
Brissago,25,Lugano
Brittnau,21,Aarau
Broc,5,Bern
Brot-Dessous,20,Genève
Brot-Plamboz,20,Genève
Brugg,21,Aarau
Brunegg,21,Aarau
Brusino Arsizio,25,Lugano
Brusio,11,Chur
Brügg,5,Bern
Brünisried,17,Lausanne
Brüttelen,5,Bern
Brütten,9,Zürich
Bubendorf,14,Porrentruy
Bubikon,9,Zürich
Buch (SH),9,Zürich
Buch am Irchel,9,Zürich
Buchberg,9,Zürich
Buchegg,6,Solothurn
Buchholterberg,5,Bern
Buchillon,20,Genève
Buchrain,22,Luzern
Buchs (AG),21,Aarau
Buchs (SG),24,Buchs (SG)
Buchs (ZH),9,Zürich
Buckten,2,Basel
Bulle,17,Lausanne
Bullet,20,Genève
Buochs,13,Stans
Bure,14,Porrentruy
Burg (AG),3,Kriens
Burg im Leimental,14,Porrentruy
Burgdorf,5,Bern
Burgistein,5,Bern
Bursinel,20,Genève
Bursins,20,Genève
Burtigny,20,Genève
Buseno,25,Lugano
Bussigny,17,Lausanne
Bussnang,19,Frauenfeld
Busswil bei Melchnau,5,Bern
Bussy (FR),17,Lausanne
Bussy-Chardonney,20,Genève
Bussy-sur-Moudon,20,Genève
Buttisholz,3,Kriens
Buttwil,21,Aarau
Buus,21,Aarau
Bäretswil,22,Luzern
Bäriswil,5,Bern
Bärschwil,2,Basel
Bätterkinden,5,Bern
Bättwil,2,Basel
Böbikon,9,Zürich
Böckten,21,Aarau
Bönigen,10,Sarnen
Bösingen,5,Bern
Böttstein,21,Aarau
Bözberg,21,Aarau
Bözen,21,Aarau
Büetigen,5,Bern
Bühl,5,Bern
Bühler,15,St. Gallen
Bülach,9,Zürich
Bünzen,21,Aarau
Bürchen,7,Sion
Büren (SO),2,Basel
Büren an der Aare (Urne commune),6,Solothurn
Bürglen (TG),19,Frauenfeld
Bürglen (UR),15,St. Gallen
Büron,3,Kriens
Büsserach,6,Solothurn
Bütschwil-Ganterschwil,9,Zürich
Büttenhardt,18,Schaffhausen
Büttikon,21,Aarau
Cademario,25,Lugano
Cadempino,25,Lugano
Cadenazzo,25,Lugano
Calanca,25,Lugano
Cama,25,Lugano
Camorino,25,Lugano
Campo (Vallemaggia),25,Lugano
Canobbio,25,Lugano
Capriasca,25,Lugano
Carouge (GE),8,Lancy
Carrouge (VD),20,Genève
Cartigny,8,Lancy
Caslano,25,Lugano
Castaneda,25,Lugano
Castel San Pietro,25,Lugano
Casti-Wergenstein,11,Chur
Cazis,11,Chur
Celerina/Schlarigna,11,Chur
Centovalli,25,Lugano
Cerentino,25,Lugano
Cevio,15,St. Gallen
Chalais,7,Sion
Cham,9,Zürich
Chamblon,20,Genève
Chamoson,7,Sion
Champagne,20,Genève
Champoz,5,Bern
Champtauroz,20,Genève
Champvent,20,Genève
Champéry,7,Sion
Chancy,8,Lancy
Chapelle (Glâne),17,Lausanne
Chardonne,17,Lausanne
Charrat,7,Sion
Chavannes-de-Bogis,20,Genève
Chavannes-des-Bois,20,Genève
Chavannes-le-Chêne,17,Lausanne
Chavannes-le-Veyron,20,Genève
Chavannes-près-Renens,17,Lausanne
Chavannes-sur-Moudon,17,Lausanne
Chavornay,20,Genève
Cheiry,20,Genève
Chermignon,7,Sion
Chesalles-sur-Moudon,17,Lausanne
Cheseaux-Noréaz,20,Genève
Cheseaux-sur-Lausanne,20,Genève
Chessel,20,Genève
Chevilly,20,Genève
Chevroux,17,Lausanne
Chexbres,20,Genève
Cheyres,17,Lausanne
Chiasso,25,Lugano
Chigny,20,Genève
Chippis,7,Sion
Choulex,8,Lancy
Chur,11,Chur
Churwalden,11,Chur
Châbles,17,Lausanne
Château-d'Oex,20,Genève
Châtel-Saint-Denis,20,Genève
Châtel-sur-Montsalvens,17,Lausanne
Châtillon (FR),17,Lausanne
Châtillon (JU),5,Bern
Châtonnaye,17,Lausanne
Chénens,17,Lausanne
Chéserex,20,Genève
Chésopelloz,17,Lausanne
Chêne-Bougeries,8,Lancy
Chêne-Bourg,8,Lancy
Chêne-Pâquier,17,Lausanne
Clarmont,20,Genève
Claro,25,Lugano
Clavaleyres (Urne commune),5,Bern
Clos du Doubs,5,Bern
Coeuve,14,Porrentruy
Coinsins,20,Genève
Coldrerio,25,Lugano
Collex-Bossy,8,Lancy
Collina d'Oro,25,Lugano
Collombey-Muraz,7,Sion
Collonge-Bellerive,8,Lancy
Collonges,7,Sion
Cologny,8,Lancy
Comano,25,Lugano
Commugny,20,Genève
Concise,20,Genève
Confignon,8,Lancy
Conters im Prättigau,11,Chur
Conthey,7,Sion
Coppet,20,Genève
Corban,6,Solothurn
Corbeyrier,20,Genève
Corbières,17,Lausanne
Corcelles (BE),6,Solothurn
Corcelles-Cormondrèche,23,La Chaux-de-Fonds
Corcelles-le-Jorat,20,Genève
Corcelles-près-Concise,20,Genève
Corcelles-près-Payerne,17,Lausanne
Corcelles-sur-Chavornay,20,Genève
Corgémont,5,Bern
Corippo,25,Lugano
Corminboeuf,17,Lausanne
Cormoret,5,Bern
Cornaux,5,Bern
Cornol,14,Porrentruy
Corpataux-Magnedens,17,Lausanne
Corseaux,17,Lausanne
Corserey,17,Lausanne
Corsier (GE),8,Lancy
Corsier-sur-Vevey,17,Lausanne
Cortaillod,20,Genève
Cortébert,5,Bern
Cossonay,20,Genève
Cottens (FR),17,Lausanne
Cottens (VD),17,Lausanne
Courchapoix,2,Basel
Courchavon,14,Porrentruy
Courgenay,14,Porrentruy
Courgevaux,5,Bern
Courlevon,5,Bern
Courrendlin,5,Bern
Courroux,5,Bern
Court,5,Bern
Courtedoux,5,Bern
Courtelary,5,Bern
Courtepin,5,Bern
Courtételle,5,Bern
Crans-près-Céligny,20,Genève
Crassier,20,Genève
Cremin,20,Genève
Cresciano,25,Lugano
Cressier (FR),5,Bern
Cressier (NE),5,Bern
Crissier,20,Genève
Croglio,25,Lugano
Cronay,20,Genève
Croy,20,Genève
Crémines,2,Basel
Crésuz,17,Lausanne
Cuarnens,20,Genève
Cuarny,20,Genève
Cudrefin,5,Bern
Cugnasco-Gerra,25,Lugano
Cugy (FR),17,Lausanne
Cugy (VD),17,Lausanne
Cunter,11,Chur
Cureglia,25,Lugano
Curio,25,Lugano
Curtilles,17,Lausanne
Céligny,20,Genève
Dachsen,18,Schaffhausen
Dagmersellen,3,Kriens
Daillens,20,Genève
Dallenwil,12,Altdorf (UR)
Dalpe,25,Lugano
Damphreux,14,Porrentruy
Dardagny,8,Lancy
Davos,11,Chur
Degersheim,15,St. Gallen
Deisswil bei Münchenbuchsee (Urne commune),5,Bern
Deitingen,6,Solothurn
Delley-Portalban,17,Lausanne
Delémont,5,Bern
Denens,20,Genève
Denges,17,Lausanne
Densbüren,21,Aarau
Derendingen,5,Bern
Develier,5,Bern
Diegten,6,Solothurn
Dielsdorf,9,Zürich
Diemerswil,5,Bern
Diemtigen,17,Lausanne
Diepflingen,21,Aarau
Diepoldsau,15,St. Gallen
Dierikon,21,Aarau
Diessbach bei Büren,5,Bern
Diessenhofen,9,Zürich
Dietikon,9,Zürich
Dietlikon,9,Zürich
Dietwil,3,Kriens
Dinhard,9,Zürich
Dintikon,21,Aarau
Disentis/Mustér,15,St. Gallen
Dittingen,14,Porrentruy
Dizy,20,Genève
Domat/Ems,11,Chur
Domdidier,17,Lausanne
Domleschg,11,Chur
Dompierre (FR),17,Lausanne
Dompierre (VD),20,Genève
Donat,11,Chur
Donneloye,20,Genève
Doppleschwand,3,Kriens
Dorf,9,Zürich
Dornach,2,Basel
Dorénaz,7,Sion
Dottikon,21,Aarau
Dotzigen,5,Bern
Dozwil,19,Frauenfeld
Drei Höfe,5,Bern
Duggingen,14,Porrentruy
Duillier,20,Genève
Dulliken,6,Solothurn
Dully,20,Genève
Dägerlen,9,Zürich
Dällikon,9,Zürich
Däniken,21,Aarau
Dänikon,9,Zürich
Därligen,5,Bern
Därstetten,5,Bern
Dättlikon,9,Zürich
Démoret,20,Genève
Dörflingen,18,Schaffhausen
Döttingen,21,Aarau
Dübendorf,9,Zürich
Düdingen,5,Bern
Dürnten,9,Zürich
Dürrenroth,5,Bern
Dürrenäsch,21,Aarau
Ebersecken,3,Kriens
Ebikon,22,Luzern
Ebnat-Kappel,15,St. Gallen
Echallens,20,Genève
Echandens,20,Genève
Echarlens,17,Lausanne
Echichens,17,Lausanne
Eclépens,20,Genève
Ecublens (FR),17,Lausanne
Ecublens (VD),17,Lausanne
Ederswiler,5,Bern
Effingen,21,Aarau
Egerkingen,6,Solothurn
Egg,9,Zürich
Eggenwil,21,Aarau
Eggerberg,7,Sion
Eggersriet,15,St. Gallen
Eggiwil,10,Sarnen
Eglisau,9,Zürich
Egliswil,21,Aarau
Egnach,15,St. Gallen
Egolzwil,3,Kriens
Ehrendingen,21,Aarau
Eich,6,Solothurn
Eichberg,1,Eichberg
Eiken,21,Aarau
Einsiedeln,9,Zürich
Eischoll,7,Sion
Eisten,7,Sion
Elfingen,21,Aarau
Elgg,9,Zürich
Ellikon an der Thur,9,Zürich
Elsau,9,Zürich
Embd,7,Sion
Embrach,9,Zürich
Emmen,22,Luzern
Emmetten,12,Altdorf (UR)
Endingen,21,Aarau
Engelberg,12,Altdorf (UR)
Enges,5,Bern
Ennetbaden,21,Aarau
Ennetbürgen,13,Stans
Ennetmoos,4,Horw
Entlebuch,3,Kriens
Epalinges,17,Lausanne
Ependes (FR),17,Lausanne
Ependes (VD),20,Genève
Eppenberg-Wöschnau,21,Aarau
Epsach,5,Bern
Eptingen,6,Solothurn
Ergisch,7,Sion
Eriswil,3,Kriens
Eriz,5,Bern
Erlach,5,Bern
Erlen,19,Frauenfeld
Erlenbach (ZH),9,Zürich
Erlenbach im Simmental,5,Bern
Erlinsbach (AG),21,Aarau
Erlinsbach (SO),21,Aarau
Ermatingen,19,Frauenfeld
Ermensee,3,Kriens
Ernen,7,Sion
Erschwil,2,Basel
Ersigen (Urne commune),5,Bern
Erstfeld,15,St. Gallen
Eschenbach (LU),3,Kriens
Eschenbach (SG),22,Luzern
Eschenz,9,Zürich
Eschert,5,Bern
Eschlikon,19,Frauenfeld
Escholzmatt-Marbach,3,Kriens
Essert-Pittet,20,Genève
Essertes,17,Lausanne
Essertines-sur-Rolle,20,Genève
Essertines-sur-Yverdon,20,Genève
Estavayer-le-Lac,17,Lausanne
Etagnières,17,Lausanne
Etoy,20,Genève
Ettingen,2,Basel
Ettiswil,3,Kriens
Etziken,6,Solothurn
Evilard,5,Bern
Evionnaz,7,Sion
Evolène,7,Sion
Eysins,20,Genève
Fahrni,5,Bern
Fahrwangen,21,Aarau
Fahy,14,Porrentruy
Faido,25,Lugano
Falera,25,Lugano
Faoug,5,Bern
Farnern,6,Solothurn
Farvagny,17,Lausanne
Fehraltorf,9,Zürich
Fehren,6,Solothurn
Felben-Wellhausen,19,Frauenfeld
Feldbrunnen-St. Niklaus,6,Solothurn
Felsberg,11,Chur
Ferden,7,Sion
Ferenbalm,5,Bern
Ferlens (VD),20,Genève
Ferpicloz,17,Lausanne
Ferrera,11,Chur
Ferreyres,20,Genève
Feuerthalen,9,Zürich
Feusisberg,9,Zürich
Fey,20,Genève
Fideris,11,Chur
Fiesch,7,Sion
Fieschertal,7,Sion
Fiez,20,Genève
Filisur,11,Chur
Finhaut,7,Sion
Finsterhennen,5,Bern
Fischbach,6,Solothurn
Fischbach-Göslikon,21,Aarau
Fischenthal,22,Luzern
Fischingen,19,Frauenfeld
Fisibach,9,Zürich
Fislisbach,9,Zürich
Flaach,18,Schaffhausen
Flawil,15,St. Gallen
Flerden,11,Chur
Flims,11,Chur
Flumenthal,6,Solothurn
Flums,15,St. Gallen
Flurlingen,18,Schaffhausen
Fläsch,11,Chur
Flüelen,12,Altdorf (UR)
Flühli,10,Sarnen
Fontaines-sur-Grandson,20,Genève
Fontenais,5,Bern
Forel (Lavaux),17,Lausanne
Forel-sur-Lucens,20,Genève
Forst-Längenbühl,5,Bern
Founex,20,Genève
Frasco,25,Lugano
Fraubrunnen,5,Bern
Frauenfeld,19,Frauenfeld
Frauenkappelen,5,Bern
Freienbach,9,Zürich
Freienstein-Teufen,9,Zürich
Freienwil,21,Aarau
Freimettigen,5,Bern
Frenkendorf,14,Porrentruy
Fresens,20,Genève
Fribourg,17,Lausanne
Frick,21,Aarau
Froideville,17,Lausanne
Frutigen,17,Lausanne
Fräschels,5,Bern
Fulenbach,6,Solothurn
Full-Reuenthal,21,Aarau
Fully,7,Sion
Furna,11,Chur
Fällanden,9,Zürich
Féchy,20,Genève
Fétigny,17,Lausanne
Füllinsdorf,2,Basel
Fürstenau,11,Chur
Gachnang,9,Zürich
Gais,15,St. Gallen
Gaiserwald,15,St. Gallen
Galgenen,9,Zürich
Galmiz,5,Bern
Gals,5,Bern
Gambarogno,25,Lugano
Gampel-Bratsch,7,Sion
Gampelen,5,Bern
Gams,15,St. Gallen
Gansingen,21,Aarau
Gebenstorf,21,Aarau
Gelterfingen,5,Bern
Gelterkinden,21,Aarau
Geltwil,21,Aarau
Gempen,2,Basel
Gempenach,5,Bern
Genolier,20,Genève
Genthod,8,Lancy
Genève,20,Genève
Gerlafingen,5,Bern
Geroldswil,9,Zürich
Gersau,13,Stans
Gerzensee,5,Bern
Gettnau,3,Kriens
Geuensee,3,Kriens
Giebenach,2,Basel
Giez,20,Genève
Giffers,17,Lausanne
Gilly,20,Genève
Gimel,20,Genève
Gingins,20,Genève
Giornico,25,Lugano
Gipf-Oberfrick,21,Aarau
Gisikon,22,Luzern
Giswil,10,Sarnen
Giubiasco,25,Lugano
Givisiez,17,Lausanne
Givrins,20,Genève
Gland,20,Genève
Glarus,15,St. Gallen
Glarus Nord,22,Luzern
Glarus Süd,11,Chur
Glattfelden,9,Zürich
Gletterens,17,Lausanne
Gnosca,25,Lugano
Golaten,5,Bern
Goldach,15,St. Gallen
Gollion,20,Genève
Gommiswald,15,St. Gallen
Gondiswil,5,Bern
Gonten,15,St. Gallen
Gontenschwil,3,Kriens
Gordola,25,Lugano
Gorduno,25,Lugano
Gorgier,20,Genève
Gossau (SG),15,St. Gallen
Gossau (ZH),9,Zürich
Gottlieben,19,Frauenfeld
Goumoëns,20,Genève
Graben,6,Solothurn
Grabs,24,Buchs (SG)
Grafschaft,7,Sion
Grancia,25,Lugano
Grancy,20,Genève
Grandcour,17,Lausanne
Grandevent,20,Genève
Grandfontaine,14,Porrentruy
Grandson,20,Genève
Grandval,5,Bern
Grandvillard,7,Sion
Granges (Veveyse),17,Lausanne
Granges-Paccot,17,Lausanne
Grangettes,5,Bern
Gravesano,25,Lugano
Greifensee,9,Zürich
Grellingen,2,Basel
Grenchen,5,Bern
Greng,5,Bern
Grengiols,7,Sion
Grens,20,Genève
Greppen,3,Kriens
Gresso,25,Lugano
Gretzenbach,21,Aarau
Grimisuat,7,Sion
Grindel,14,Porrentruy
Grindelwald,5,Bern
Grolley,5,Bern
Grono,25,Lugano
Grossaffoltern,5,Bern
Grossdietwil,3,Kriens
Grosshöchstetten,5,Bern
Grosswangen,3,Kriens
Grub (AR),15,St. Gallen
Gruyères,17,Lausanne
Gryon,7,Sion
Grächen,7,Sion
Gränichen,21,Aarau
Grône,7,Sion
Grüningen,9,Zürich
Grüsch,11,Chur
Gsteig,7,Sion
Gsteigwiler,5,Bern
Gudo,25,Lugano
Guggisberg,17,Lausanne
Gunzgen,6,Solothurn
Gurbrü,5,Bern
Gurmels,5,Bern
Gurtnellen,15,St. Gallen
Gurzelen,5,Bern
Guttannen,7,Sion
Guttet-Feschel,7,Sion
Gy,8,Lancy
Gächlingen,18,Schaffhausen
Gänsbrunnen,6,Solothurn
Göschenen,10,Sarnen
Gündlischwand,10,Sarnen
Günsberg,6,Solothurn
Güttingen,19,Frauenfeld
Habkern,5,Bern
Habsburg,21,Aarau
Hagenbuch,9,Zürich
Hagneck,5,Bern
Haldenstein,11,Chur
Hallau,18,Schaffhausen
Hallwil,3,Kriens
Halten,6,Solothurn
Hasle (LU),3,Kriens
Hasle bei Burgdorf,5,Bern
Hasliberg,10,Sarnen
Hauenstein-Ifenthal,6,Solothurn
Hauptwil-Gottshaus,15,St. Gallen
Hausen (AG),21,Aarau
Hausen am Albis,9,Zürich
Haut-Intyamon,17,Lausanne
Haut-Vully,5,Bern
Haute-Ajoie,14,Porrentruy
Haute-Sorne,5,Bern
Hauterive (FR),17,Lausanne
Hauterive (NE),5,Bern
Hauteville,17,Lausanne
Hedingen,21,Aarau
Hefenhofen,19,Frauenfeld
Heiden,15,St. Gallen
Heiligenschwendi,5,Bern
Heimberg,5,Bern
Heimenhausen,6,Solothurn
Heimiswil,5,Bern
Heitenried,5,Bern
Hellikon,2,Basel
Hellsau (Urne commune),5,Bern
Hemberg,15,St. Gallen
Hemishofen,9,Zürich
Hemmiken,21,Aarau
Hendschiken,21,Aarau
Henggart,9,Zürich
Henniez,17,Lausanne
Herbetswil,6,Solothurn
Herbligen,5,Bern
Herdern,9,Zürich
Hergiswil (NW),4,Horw
Hergiswil bei Willisau,3,Kriens
Herisau,15,St. Gallen
Hermance,20,Genève
Hermenches,20,Genève
Hermiswil,6,Solothurn
Hermrigen,5,Bern
Herrliberg,9,Zürich
Hersberg,2,Basel
Herznach,21,Aarau
Herzogenbuchsee,6,Solothurn
Hettlingen,9,Zürich
Hildisrieden,3,Kriens
Hilterfingen,5,Bern
Himmelried,2,Basel
Hindelbank,5,Bern
Hinterrhein,25,Lugano
Hinwil,22,Luzern
Hirschthal,21,Aarau
Hirzel,9,Zürich
Hittnau,9,Zürich
Hitzkirch,3,Kriens
Hochdorf,3,Kriens
Hochfelden,9,Zürich
Hochwald,2,Basel
Hofstetten (ZH),9,Zürich
Hofstetten bei Brienz,10,Sarnen
Hofstetten-Flüh,14,Porrentruy
Hohenrain,21,Aarau
Hohentannen,19,Frauenfeld
Holderbank (AG),21,Aarau
Holderbank (SO),6,Solothurn
Holziken,21,Aarau
Homberg,5,Bern
Hombrechtikon,9,Zürich
Homburg,9,Zürich
Honau,22,Luzern
Horgen,9,Zürich
Horn,15,St. Gallen
Hornussen,21,Aarau
Horrenbach-Buchen,5,Bern
Horriwil,6,Solothurn
Horw,4,Horw
Hospental,7,Sion
Hubersdorf,6,Solothurn
Humlikon,9,Zürich
Hundwil,15,St. Gallen
Hunzenschwil,21,Aarau
Huttwil,3,Kriens
Häfelfingen,2,Basel
Hägendorf,6,Solothurn
Häggenschwil,19,Frauenfeld
Hägglingen,21,Aarau
Härkingen,6,Solothurn
Häutligen,5,Bern
Hérémence,7,Sion
Höchstetten (Urne commune),5,Bern
Hölstein,2,Basel
Höri,9,Zürich
Hünenberg,21,Aarau
Hüniken,6,Solothurn
Hüntwangen,9,Zürich
Hütten,9,Zürich
Hüttikon,9,Zürich
Hüttlingen,19,Frauenfeld
Hüttwilen,9,Zürich
Icogne,7,Sion
Iffwil,5,Bern
Ilanz/Glion,25,Lugano
Illgau,22,Luzern
Illnau-Effretikon,9,Zürich
Inden,7,Sion
Ingenbohl,22,Luzern
Inkwil,6,Solothurn
Innerthal,15,St. Gallen
Innertkirchen,7,Sion
Ins,5,Bern
Interlaken,5,Bern
Inwil,3,Kriens
Ipsach,5,Bern
Iragna,25,Lugano
Iseltwald,10,Sarnen
Isenthal,12,Altdorf (UR)
Islisberg,21,Aarau
Isone,25,Lugano
Isorno,25,Lugano
Isérables,7,Sion
Itingen,2,Basel
Ittigen,5,Bern
Jaberg (Urne commune),5,Bern
Jaun,17,Lausanne
Jegenstorf,5,Bern
Jenaz,11,Chur
Jenins,11,Chur
Jens,5,Bern
Jeuss,5,Bern
Jonen,21,Aarau
Jongny,17,Lausanne
Jonschwil,19,Frauenfeld
Jorat-Menthue,20,Genève
Jouxtens-Mézery,17,Lausanne
Juriens,20,Genève
Jussy,8,Lancy
Kaiseraugst,2,Basel
Kaiserstuhl,9,Zürich
Kaisten,21,Aarau
Kallern,21,Aarau
Kallnach,5,Bern
Kaltbrunn,15,St. Gallen
Kammersrohr,6,Solothurn
Kandergrund,5,Bern
Kandersteg,5,Bern
Kappel (SO),6,Solothurn
Kappel am Albis,9,Zürich
Kappelen,5,Bern
